Env,roll,pitch,yaw
0.0,0.36755547,0.0856191,-0.90608466
0.0,0.3677633,0.08481147,-0.9052495
0.0,0.36797142,0.08398877,-0.90441006
0.0,0.36817986,0.08315183,-0.90356696
0.0,0.36838856,0.08230142,-0.9027206
0.0,0.36859736,0.08143847,-0.9018713
0.0,0.36880636,0.08056387,-0.9010199
0.0,0.3690171,0.0796813,-0.90015984
0.0,0.36922938,0.07879158,-0.8992923
0.0,0.36944288,0.07789542,-0.89841795
0.0,0.369659,0.07699633,-0.8975315
0.0,0.36988372,0.0761058,-0.8966083
0.0,0.37011907,0.07522926,-0.8956383
0.0,0.3703699,0.07437697,-0.8945995
0.0,0.3706421,0.07356117,-0.8934652
0.0,0.3709375,0.0727873,-0.89222467
0.0,0.37125438,0.072054245,-0.8908826
0.0,0.37158933,0.07135757,-0.8894515
0.0,0.37193912,0.07069281,-0.88794416
0.0,0.37230083,0.070055686,-0.88637275
0.0,0.3726719,0.06944232,-0.8847486
0.0,0.37304989,0.068849295,-0.88308173
0.0,0.37343296,0.06827374,-0.8813812
0.0,0.37381947,0.067713164,-0.87965477
0.0,0.37420806,0.067165636,-0.877909
0.0,0.3745977,0.06662958,-0.8761493
0.0,0.3749874,0.066103816,-0.87438035
0.0,0.37537655,0.06558738,-0.87260586
0.0,0.37576458,0.0650797,-0.8708289
0.0,0.37615103,0.064580284,-0.86905193
0.0,0.37653556,0.06408884,-0.8672767
0.0,0.37691793,0.06360522,-0.86550486
0.0,0.37729785,0.06312934,-0.86373746
0.0,0.37767538,0.06266117,-0.86197543
0.0,0.37805015,0.06220075,-0.8602194
0.0,0.3784222,0.06174813,-0.8584697
0.0,0.37879142,0.061303336,-0.8567269
0.0,0.3791578,0.060866416,-0.8549911
0.0,0.3795213,0.06043742,-0.8532622
0.0,0.37988183,0.060016334,-0.85154045
0.0,0.38023934,0.05960312,-0.84982586
0.0,0.3805939,0.05919775,-0.8481182
0.0,0.38094535,0.05880012,-0.84641767
0.0,0.38129377,0.05841011,-0.84472394
0.0,0.38163915,0.05802756,-0.84303683
0.0,0.38198024,0.05764996,-0.84136266
0.0,0.38231713,0.057277177,-0.8397007
0.0,0.38264996,0.056909177,-0.83805037
0.0,0.3829787,0.05654591,-0.83641106
0.0,0.38330364,0.056187283,-0.8347819
0.0,0.3836246,0.05583314,-0.8331621
0.0,0.38394192,0.055483356,-0.8315511
0.0,0.38425547,0.055137705,-0.829948
0.0,0.38456544,0.05479596,-0.8283521
0.0,0.38487184,0.054457832,-0.826763
0.0,0.38517472,0.054122966,-0.82517993
0.0,0.38547412,0.053791057,-0.82360244
0.0,0.38577005,0.053461656,-0.82203007
0.0,0.38606253,0.053134363,-0.82046247
0.0,0.38635054,0.052806556,-0.81890506
0.0,0.38663423,0.05247788,-0.8173571
0.0,0.3869137,0.05214802,-0.815818
0.0,0.38718903,0.051816702,-0.8142868
0.0,0.38746035,0.05148362,-0.81276274
0.0,0.38772675,0.051146314,-0.8112508
0.0,0.38798845,0.05080461,-0.80974984
0.0,0.3882456,0.050458334,-0.8082588
0.0,0.38849843,0.050107315,-0.80677646
0.0,0.38874695,0.0497514,-0.8053014
0.0,0.3889915,0.049390383,-0.803833
0.0,0.38923213,0.049024098,-0.80236983
0.0,0.38946807,0.04865022,-0.8009169
0.0,0.38969946,0.04826863,-0.799473
0.0,0.38992652,0.047879208,-0.7980372
0.0,0.39014858,0.0474798,-0.7966138
0.0,0.39036578,0.047070432,-0.79520154
0.0,0.39057758,0.046649113,-0.79380476
0.0,0.39078084,0.04620793,-0.7924443
0.0,0.39097276,0.045739528,-0.79113984
0.0,0.39115182,0.04523922,-0.7899036
0.0,0.39131606,0.04470095,-0.7887515
0.0,0.39146534,0.044123296,-0.78768677
0.0,0.39159903,0.043503337,-0.78671664
0.0,0.39171895,0.042844314,-0.78583115
0.0,0.39182702,0.04214962,-0.7850199
0.0,0.39192483,0.04142247,-0.78427297
0.0,0.3920139,0.040666,-0.78358054
0.0,0.3920957,0.039883032,-0.7829341
0.0,0.39217138,0.039076116,-0.7823258
0.0,0.39224193,0.038247522,-0.7817487
0.0,0.39230818,0.037399232,-0.7811968
0.0,0.39237097,0.036532983,-0.7806646
0.0,0.39243075,0.035650253,-0.78014797
0.0,0.392488,0.03475231,-0.7796431
0.0,0.39254317,0.033840235,-0.77914697
0.0,0.3925965,0.032914966,-0.7786568
0.0,0.3926483,0.03197727,-0.7781707
0.0,0.3926987,0.031027831,-0.77768695
0.0,0.39274794,0.030067263,-0.77720445
0.0,0.39279598,0.02909605,-0.7767219
0.0,0.39284298,0.028114675,-0.7762387
0.0,0.39288896,0.02712356,-0.7757542
0.0,0.39293402,0.026123092,-0.7752679
0.0,0.3929782,0.025113663,-0.77477974
0.0,0.39302155,0.0240956,-0.7742895
0.0,0.39306402,0.02306928,-0.773797
0.0,0.3931057,0.02203504,-0.7733022
0.0,0.39314643,0.020993266,-0.7728052
0.0,0.3931865,0.019944325,-0.7723061
0.0,0.39322582,0.018888557,-0.77180487
0.0,0.3932643,0.017826365,-0.7713017
0.0,0.39330208,0.016758135,-0.77079666
0.0,0.39333898,0.015684273,-0.77029
0.0,0.39337525,0.01460521,-0.7697819
0.0,0.39341083,0.013521323,-0.7692722
0.0,0.39344567,0.012433073,-0.76876146
0.0,0.3934798,0.011340883,-0.7682496
0.0,0.3935133,0.010245183,-0.76773673
0.0,0.39354607,0.009146425,-0.7672231
0.0,0.39357814,0.008045074,-0.76670897
0.0,0.39360958,0.0069415676,-0.76619434
0.0,0.3936404,0.0058363536,-0.7656794
0.0,0.39367062,0.00472988,-0.7651644
0.0,0.39370006,0.0036226297,-0.7646492
0.0,0.39372897,0.0025150247,-0.7641341
0.0,0.3937572,0.0014074978,-0.76361936
0.0,0.3937848,0.00030049987,-0.76310486
0.0,0.39381173,-0.0008055552,-0.7625909
0.0,0.39383802,-0.0019102352,-0.76207757
0.0,0.39386368,-0.003013154,-0.7615649
0.0,0.3938887,-0.0041138893,-0.761053
0.0,0.3939131,-0.0052120746,-0.76054215
0.0,0.39393675,-0.0063073044,-0.76003224
0.0,0.39395976,-0.00739924,-0.7595235
0.0,0.39398205,-0.008487543,-0.759016
0.0,0.3940037,-0.009571864,-0.75850976
0.0,0.39402464,-0.010651902,-0.75800496
0.0,0.39404488,-0.011727373,-0.75750166
0.0,0.39406434,-0.012797995,-0.75699985
0.0,0.394083,-0.0138635,-0.7564997
0.0,0.3941009,-0.014923643,-0.7560011
0.0,0.39411804,-0.015978213,-0.7555044
0.0,0.3941343,-0.017027006,-0.7550094
0.0,0.39414978,-0.018069861,-0.75451624
0.0,0.39416432,-0.019106587,-0.7540249
0.0,0.394178,-0.020137088,-0.7535355
0.0,0.39419085,-0.021161225,-0.75304806
0.0,0.39420265,-0.022178866,-0.7525625
0.0,0.3942135,-0.023189962,-0.75207895
0.0,0.3942234,-0.024194462,-0.75159734
0.0,0.3942322,-0.025192313,-0.7511177
0.0,0.39424,-0.026183518,-0.75064003
0.0,0.3942467,-0.02716807,-0.7501643
0.0,0.39425227,-0.028145973,-0.7496905
0.0,0.39425674,-0.029117282,-0.7492187
0.0,0.39426002,-0.030082082,-0.74874866
0.0,0.39426202,-0.031040419,-0.7482806
0.0,0.39426282,-0.03199237,-0.74781424
0.0,0.39426234,-0.0329381,-0.7473497
0.0,0.39426056,-0.03387772,-0.74688685
0.0,0.3942574,-0.03481135,-0.7464256
0.0,0.3942529,-0.035739183,-0.7459661
0.0,0.39424688,-0.03666136,-0.7455081
0.0,0.39423952,-0.037578084,-0.7450513
0.0,0.39423063,-0.038489565,-0.74459606
0.0,0.3942202,-0.039395988,-0.7441421
0.0,0.3942083,-0.040297594,-0.74368936
0.0,0.39419478,-0.041194607,-0.74323773
0.0,0.3941796,-0.042087264,-0.742787
0.0,0.39416283,-0.042975828,-0.7423373
0.0,0.3941443,-0.04386055,-0.7418882
0.0,0.3941241,-0.044741668,-0.74143994
0.0,0.39410222,-0.045619465,-0.7409922
0.0,0.39407846,-0.046494238,-0.7405449
0.0,0.39405295,-0.04736624,-0.740098
0.0,0.3940256,-0.048235714,-0.7396514
0.0,0.39399633,-0.049102962,-0.73920494
0.0,0.3939652,-0.049968276,-0.7387584
0.0,0.3939322,-0.050831936,-0.73831177
0.0,0.39389727,-0.0516942,-0.73786503
0.0,0.39386034,-0.052555334,-0.73741776
0.0,0.39382145,-0.05341566,-0.73697007
0.0,0.39378047,-0.05427537,-0.7365219
0.0,0.39373758,-0.055134773,-0.736073
0.0,0.39369264,-0.055994112,-0.73562336
0.0,0.39364564,-0.056853615,-0.7351727
0.0,0.39359662,-0.05771353,-0.7347211
0.0,0.39354548,-0.058574136,-0.7342683
0.0,0.39349228,-0.0594356,-0.7338144
0.0,0.39343694,-0.060298137,-0.73335904
0.0,0.39337954,-0.061161976,-0.7329024
0.0,0.39332002,-0.062027298,-0.73244417
0.0,0.39325833,-0.06289428,-0.73198444
0.0,0.39319462,-0.06376308,-0.73152304
0.0,0.39312875,-0.064633876,-0.7310598
0.0,0.39306083,-0.06550681,-0.73059464
0.0,0.39299074,-0.06638198,-0.73012775
0.0,0.39291862,-0.067259535,-0.7296589
0.0,0.39284432,-0.06813953,-0.7291881
0.0,0.39276797,-0.06902212,-0.7287151
0.0,0.3926895,-0.06990732,-0.72823995
0.0,0.3926091,-0.07079519,-0.72776276
0.0,0.3925265,-0.07168578,-0.72728336
0.0,0.39244202,-0.07257916,-0.7268017
0.0,0.3923555,-0.07347528,-0.7263179
0.0,0.3922669,-0.07437413,-0.72583175
0.0,0.39217636,-0.07527574,-0.7253433
0.0,0.39208388,-0.07618004,-0.7248527
0.0,0.39198944,-0.077086985,-0.7243597
0.0,0.3918931,-0.07799654,-0.7238644
0.0,0.3917949,-0.07890861,-0.72336686
0.0,0.39169472,-0.07982307,-0.7228671
0.0,0.3915928,-0.08073986,-0.722365
0.0,0.39148906,-0.081658855,-0.7218607
0.0,0.39138353,-0.08257992,-0.7213543
0.0,0.39127624,-0.08350289,-0.7208457
0.0,0.39116728,-0.08442763,-0.7203349
0.0,0.39105654,-0.08535399,-0.71982205
0.0,0.39094418,-0.08628178,-0.7193071
0.0,0.3908302,-0.08721079,-0.71879023
0.0,0.3907147,-0.08814085,-0.7182715
0.0,0.39059755,-0.08907177,-0.7177507
0.0,0.39047894,-0.0900033,-0.7172281
0.0,0.39035872,-0.09093523,-0.7167038
0.0,0.39023715,-0.09186732,-0.71617776
0.0,0.39011413,-0.09279939,-0.71565014
0.0,0.3899897,-0.09373113,-0.7151209
0.0,0.389864,-0.09466237,-0.71459013
0.0,0.3897368,-0.09559279,-0.714058
0.0,0.38960847,-0.09652221,-0.71352446
0.0,0.38947877,-0.09745034,-0.71298975
0.0,0.38934785,-0.09837694,-0.7124537
0.0,0.3892157,-0.09930176,-0.7119167
0.0,0.3890824,-0.10022458,-0.7113785
0.0,0.38894796,-0.10114508,-0.7108394
0.0,0.38881233,-0.102063075,-0.71029943
0.0,0.38867566,-0.102978304,-0.7097585
0.0,0.3885378,-0.10389049,-0.7092169
0.0,0.388399,-0.10479949,-0.7086747
0.0,0.38825914,-0.10570497,-0.7081319
0.0,0.38811824,-0.10660677,-0.7075886
0.0,0.38797635,-0.107504696,-0.7070448
0.0,0.38783354,-0.108398475,-0.7065007
0.0,0.3876897,-0.10928798,-0.70595616
0.0,0.38754502,-0.11017298,-0.7054115
0.0,0.38739944,-0.11105327,-0.7048667
0.0,0.38725284,-0.11192872,-0.70432174
0.0,0.38710535,-0.11279913,-0.7037767
0.0,0.38695696,-0.113664374,-0.70323163
0.0,0.38680765,-0.11452434,-0.70268667
0.0,0.38665745,-0.11537885,-0.70214176
0.0,0.38651094,-0.11623227,-0.7016099
0.0,0.38636792,-0.11708429,-0.7010906
0.0,0.3862282,-0.11793454,-0.7005829
0.0,0.38609153,-0.11878251,-0.70008576
0.0,0.38595742,-0.11962779,-0.69959813
0.0,0.3858256,-0.1204699,-0.6991186
0.0,0.38569558,-0.1213084,-0.69864637
0.0,0.38556942,-0.12214519,-0.6981867
0.0,0.38544425,-0.12297754,-0.69773203
0.0,0.3853223,-0.123807415,-0.69728774
0.0,0.385203,-0.124634415,-0.6968529
0.0,0.38508606,-0.12545823,-0.6964263
0.0,0.3849685,-0.12627612,-0.69600004
0.0,0.3848525,-0.12709026,-0.69558036
0.0,0.3847378,-0.12790047,-0.6951663
0.0,0.3846241,-0.12870656,-0.6947571
0.0,0.38451114,-0.12950839,-0.6943522
0.0,0.38439864,-0.13030583,-0.69395083
0.0,0.38428637,-0.13109875,-0.6935525
0.0,0.38417408,-0.1318872,-0.69315654
0.0,0.38406163,-0.1326711,-0.6927626
0.0,0.38394874,-0.13345043,-0.69237036
0.0,0.3838353,-0.13422532,-0.69197917
0.0,0.38372114,-0.13499576,-0.6915891
0.0,0.38360333,-0.13575943,-0.6911926
0.0,0.38348183,-0.13651657,-0.69079006
0.0,0.38335958,-0.13726991,-0.69038856
0.0,0.38323668,-0.13801968,-0.6899883
0.0,0.38311312,-0.13876611,-0.6895894
0.0,0.38298884,-0.13950936,-0.68919146
0.0,0.38286367,-0.14024955,-0.6887947
0.0,0.38273767,-0.14098683,-0.6883986
0.0,0.38261074,-0.14172137,-0.68800294
0.0,0.38248274,-0.14245328,-0.6876077
0.0,0.3823535,-0.14318272,-0.68721247
0.0,0.382223,-0.14390983,-0.6868172
0.0,0.3820912,-0.1446347,-0.6864215
0.0,0.3819579,-0.14535753,-0.6860254
0.0,0.38182312,-0.14607844,-0.6856285
0.0,0.3816868,-0.1467976,-0.68523073
0.0,0.38154876,-0.14751513,-0.684832
0.0,0.38140574,-0.14822859,-0.68442464
0.0,0.38125783,-0.14893821,-0.68400896
0.0,0.38110518,-0.14964435,-0.6835854
0.0,0.38094795,-0.15034738,-0.6831546
0.0,0.38078302,-0.15104507,-0.68270946
0.0,0.38061082,-0.15173784,-0.68225116
0.0,0.38043526,-0.1524289,-0.6817884
0.0,0.38025334,-0.15311605,-0.6813145
0.0,0.3800654,-0.15379973,-0.68083036
0.0,0.37987202,-0.15448041,-0.68033713
0.0,0.37967724,-0.15516123,-0.6798435
0.0,0.37947756,-0.15583974,-0.67934215
0.0,0.37927356,-0.15651624,-0.67883396
0.0,0.37906897,-0.15719375,-0.67832714
0.0,0.37886408,-0.1578724,-0.67782205
0.0,0.3786552,-0.15854937,-0.6773108
0.0,0.37844613,-0.15922762,-0.6768015
0.0,0.37823692,-0.15990706,-0.676294
0.0,0.3780276,-0.16058762,-0.67578804
0.0,0.37781778,-0.16126916,-0.6752834
0.0,0.37760764,-0.1619515,-0.67477965
0.0,0.37739682,-0.16263445,-0.6742764
0.0,0.37718534,-0.16331786,-0.67377347
0.0,0.37697297,-0.16400154,-0.6732704
0.0,0.3767597,-0.16468528,-0.672767
0.0,0.3765415,-0.16536602,-0.672255
0.0,0.37632236,-0.16604663,-0.6717428
0.0,0.3760984,-0.16672413,-0.6712223
0.0,0.3758699,-0.1673985,-0.67069405
0.0,0.37564123,-0.1680728,-0.67016715
0.0,0.37541282,-0.16874701,-0.6696418
0.0,0.37518474,-0.169421,-0.6691184
0.0,0.3749528,-0.17009155,-0.6685887
0.0,0.37471727,-0.17075866,-0.668053
0.0,0.37447855,-0.17142238,-0.667512
0.0,0.37424126,-0.1720857,-0.6669751
0.0,0.3740059,-0.17274858,-0.66644275
0.0,0.3737726,-0.17341089,-0.66591525
0.0,0.37353703,-0.17406926,-0.6653842
0.0,0.373304,-0.17472667,-0.66485864
0.0,0.37307373,-0.17538291,-0.66433907
0.0,0.37284642,-0.17603782,-0.6638257
0.0,0.3726224,-0.1766911,-0.66331893
0.0,0.37240192,-0.17734249,-0.6628192
0.0,0.3721806,-0.17798862,-0.66231793
0.0,0.37196374,-0.1786325,-0.6618252
0.0,0.37175184,-0.1792741,-0.6613419
0.0,0.3715457,-0.17991325,-0.66086906
0.0,0.371346,-0.1805498,-0.6604079
0.0,0.37115353,-0.18118364,-0.65995973
0.0,0.37096924,-0.18181458,-0.65952593
0.0,0.37079415,-0.18244252,-0.6591082
0.0,0.3706295,-0.18306744,-0.65870863
0.0,0.37047672,-0.18368922,-0.65832937
0.0,0.37033758,-0.18430781,-0.6579731
0.0,0.37021378,-0.18492323,-0.6576429
0.0,0.37010756,-0.18553552,-0.65734214
0.0,0.37002143,-0.18614465,-0.6570748
0.0,0.3699581,-0.18675072,-0.65684545
0.0,0.36992082,-0.18735379,-0.6566589
0.0,0.36991313,-0.18795393,-0.656521
0.0,0.36993915,-0.18855117,-0.6564382
0.0,0.37000337,-0.18914561,-0.6564174
0.0,0.3701109,-0.18973717,-0.65646696
0.0,0.37026727,-0.19032575,-0.65659547
0.0,0.3704788,-0.19091116,-0.65681267
0.0,0.37075245,-0.19149297,-0.6571293
0.0,0.37109563,-0.19207056,-0.65755713
0.0,0.37151653,-0.19264299,-0.65810883
0.0,0.37202388,-0.19320896,-0.6587977
0.0,0.37262696,-0.19376658,-0.6596379
0.0,0.3733355,-0.1943133,-0.66064453
0.0,0.37415943,-0.19484575,-0.6618326
0.0,0.37510866,-0.19535957,-0.6632172
0.0,0.37619284,-0.19584917,-0.66481304
0.0,0.37742114,-0.19630763,-0.6666338
0.0,0.37880155,-0.19672646,-0.66869164
0.0,0.38034058,-0.19709535,-0.67099625
0.0,0.38204253,-0.19740215,-0.6735543
0.0,0.3839089,-0.19763294,-0.6763684
0.0,0.38593817,-0.19777194,-0.6794364
0.0,0.38812488,-0.1978018,-0.6827507
0.0,0.39045927,-0.19770385,-0.6862981
0.0,0.3929278,-0.19745874,-0.69005895
0.0,0.3955118,-0.19704708,-0.69400746
0.0,0.39818916,-0.19645007,-0.69811237
0.0,0.40093413,-0.19565049,-0.7023377
0.0,0.40371817,-0.19463348,-0.70664346
0.0,0.40651155,-0.19338733,-0.7109876
0.0,0.40928373,-0.19190414,-0.7153275
0.0,0.41200528,-0.19018045,-0.71962154
0.0,0.41464844,-0.18821743,-0.7238303
0.0,0.41718858,-0.18602099,-0.7279183
0.0,0.41960427,-0.1836018,-0.73185474
0.0,0.42187822,-0.18097463,-0.73561376
0.0,0.42399687,-0.17815846,-0.7391749
0.0,0.4259506,-0.17517552,-0.7425226
0.0,0.4277332,-0.17205109,-0.7456459
0.0,0.42934144,-0.16881256,-0.7485376
0.0,0.4307745,-0.16548929,-0.7511939
0.0,0.43203348,-0.16211203,-0.7536127
0.0,0.43312088,-0.15871237,-0.7557939
0.0,0.4340404,-0.15532248,-0.7577389
0.0,0.43479642,-0.15197471,-0.75944877
0.0,0.43539387,-0.14870125,-0.76092595
0.0,0.4358381,-0.14553393,-0.7621724
0.0,0.43613487,-0.14250365,-0.76319104
0.0,0.4362902,-0.13964021,-0.7639848
0.0,0.4363104,-0.13697203,-0.76455724
0.0,0.43620238,-0.13452561,-0.764913
0.0,0.43597296,-0.13232529,-0.7650575
0.0,0.43562955,-0.13039291,-0.7649972
0.0,0.43517992,-0.12874743,-0.76474005
0.0,0.43463185,-0.12740473,-0.7642954
0.0,0.4339936,-0.12637731,-0.7636737
0.0,0.43327364,-0.12567422,-0.7628867
0.0,0.43248037,-0.1253009,-0.7619474
0.0,0.43162224,-0.1252593,-0.7608694
0.0,0.430708,-0.1255478,-0.759667
0.0,0.42974606,-0.12616143,-0.7583548
0.0,0.42874485,-0.12709214,-0.7569474
0.0,0.4277126,-0.12832889,-0.7554592
0.0,0.42665717,-0.12985797,-0.753904
0.0,0.42558593,-0.13166335,-0.7522945
0.0,0.4245062,-0.13372678,-0.7506426
0.0,0.42342448,-0.13602832,-0.7489593
0.0,0.42234683,-0.13854629,-0.74725366
0.0,0.42127877,-0.14125781,-0.74553376
0.0,0.4202248,-0.14413877,-0.7438059
0.0,0.41918904,-0.14716412,-0.74207526
0.0,0.25302008,0.09003969,0.14480652
0.0,0.25306734,0.09014005,0.14491357
0.0,0.25311705,0.0902087,0.144989
0.0,0.2531459,0.09017898,0.14496394
0.0,0.2531438,0.09002461,0.14481236
0.0,0.25310886,0.089742914,0.14453311
0.0,0.25302532,0.08934314,0.14413872
0.0,0.25290367,0.08884089,0.1436467
0.0,0.25275314,0.08825336,0.1430762
0.0,0.25256273,0.08759691,0.14244594
0.0,0.25234514,0.08688683,0.1417724
0.0,0.25211,0.08613667,0.14106984
0.0,0.25186455,0.08535803,0.14035046
0.0,0.25161412,0.08456105,0.1396245
0.0,0.25136283,0.08375447,0.1389007
0.0,0.25113466,0.082946196,0.13818623
0.0,0.2509249,0.082142934,0.13748741
0.0,0.25073072,0.081350744,0.13680968
0.0,0.25055048,0.08057495,0.13615774
0.0,0.25038317,0.07982026,0.1355355
0.0,0.2502283,0.07909082,0.13494639
0.0,0.25008553,0.07839013,0.13439324
0.0,0.24995473,0.07772115,0.13387832
0.0,0.24983573,0.077086225,0.13340345
0.0,0.24972829,0.07648713,0.13296992
0.0,0.2496322,0.07592506,0.13257869
0.0,0.2495472,0.07540069,0.13223019
0.0,0.24947293,0.07491417,0.13192466
0.0,0.24940906,0.07446524,0.13166195
0.0,0.24935521,0.07405317,0.13144171
0.0,0.24931097,0.073676914,0.13126333
0.0,0.24927588,0.07333508,0.13112602
0.0,0.24924956,0.0730261,0.13102895
0.0,0.24923162,0.07274813,0.13097113
0.0,0.24922158,0.072499245,0.13095154
0.0,0.24921913,0.07227737,0.1309691
0.0,0.24922395,0.07208039,0.13102277
0.0,0.24923564,0.07190617,0.13111143
0.0,0.24925394,0.07175259,0.13123398
0.0,0.24927865,0.07161757,0.13138938
0.0,0.24930942,0.071499065,0.13157654
0.0,0.24934612,0.07139517,0.13179441
0.0,0.24938856,0.07130407,0.13204193
0.0,0.24943654,0.071224004,0.13231802
0.0,0.24948992,0.071153425,0.13262168
0.0,0.24954854,0.071090885,0.13295183
0.0,0.2496123,0.071035035,0.13330735
0.0,0.2496811,0.07098477,0.13368715
0.0,0.24975477,0.07093906,0.13409016
0.0,0.24983318,0.070897035,0.13451517
0.0,0.24991629,0.07085795,0.13496108
0.0,0.2500039,0.07082128,0.13542664
0.0,0.2500959,0.07078652,0.13591063
0.0,0.2501921,0.07075339,0.13641185
0.0,0.25029242,0.07072169,0.13692902
0.0,0.25039667,0.07069131,0.13746089
0.0,0.25050464,0.07066229,0.13800618
0.0,0.2506162,0.07063472,0.1385636
0.0,0.25073114,0.07060877,0.1391319
0.0,0.2508492,0.0705847,0.13970982
0.0,0.25097024,0.07056279,0.14029609
0.0,0.25109,0.07052589,0.14087151
0.0,0.25120464,0.070458665,0.14141859
0.0,0.25131512,0.070366696,0.14194152
0.0,0.2514228,0.07025741,0.14244643
0.0,0.25152892,0.07013776,0.14293906
0.0,0.25163442,0.07001339,0.14342389
0.0,0.25173986,0.0698884,0.1439039
0.0,0.25184554,0.06976564,0.14438085
0.0,0.25194764,0.06962962,0.1448377
0.0,0.2520426,0.06946587,0.1452585
0.0,0.25211978,0.069228634,0.14559488
0.0,0.25216657,0.068862244,0.14578837
0.0,0.25218466,0.06837325,0.14584522
0.0,0.2521737,0.067758545,0.14576204
0.0,0.25213778,0.06703409,0.1455554
0.0,0.2520698,0.066165164,0.1451896
0.0,0.25196406,0.06511959,0.14463192
0.0,0.25182384,0.06390478,0.14389105
0.0,0.2516533,0.06253172,0.14297971
0.0,0.25145662,0.061010942,0.14191023
0.0,0.25123134,0.059318706,0.14065982
0.0,0.2509762,0.057432655,0.13920778
0.0,0.2506916,0.05533499,0.13753834
0.0,0.2503745,0.052982032,0.13560982
0.0,0.25003496,0.05039989,0.13345209
0.0,0.24968551,0.047632594,0.13111275
0.0,0.24933635,0.044718716,0.12863326
0.0,0.2489974,0.041703496,0.1260612
0.0,0.24867369,0.038606625,0.12341779
0.0,0.24837029,0.035454746,0.12073079
0.0,0.24809062,0.03226754,0.118020676
0.0,0.24783668,0.029058566,0.115301415
0.0,0.24760962,0.02583662,0.11258212
0.0,0.24740994,0.022607071,0.10986831
0.0,0.24718545,0.019377572,0.10715858
0.0,0.24685244,0.016156822,0.104447484
0.0,0.2464124,0.012944703,0.1017365
0.0,0.24586625,0.009740457,0.09902662
0.0,0.24524045,0.0065406617,0.09632099
0.0,0.24449949,0.0033471296,0.09361719
0.0,0.2434685,0.00017345362,0.090900876
0.0,0.24196498,-0.0029672922,0.088157795
0.0,0.23995474,-0.006076506,0.085387796
0.0,0.23744251,-0.009160066,0.0825948
0.0,0.23458256,-0.012237422,0.07979685
0.0,0.23151892,-0.015326829,0.07701134
0.0,0.22833946,-0.018441126,0.074250706
0.0,0.2250976,-0.021589575,0.071524285
0.0,0.2218258,-0.024778964,0.068839476
0.0,0.21854387,-0.028014319,0.06620249
0.0,0.21528833,-0.031301215,0.06362087
0.0,0.21208127,-0.034643203,0.0611005
0.0,0.20891169,-0.038040373,0.058643572
0.0,0.20577255,-0.041492477,0.056252215
0.0,0.20265931,-0.044998884,0.053928245
0.0,0.19956894,-0.048558556,0.051672984
0.0,0.19649947,-0.052170046,0.049487222
0.0,0.19344942,-0.05583146,0.04737113
0.0,0.19041772,-0.05954051,0.045324273
0.0,0.18740357,-0.06329453,0.04334565
0.0,0.18440637,-0.06709047,0.041433606
0.0,0.18142572,-0.070925,0.03958595
0.0,0.17846124,-0.07479455,0.03779997
0.0,0.1755128,-0.07869535,0.036072448
0.0,0.17258036,-0.082623474,0.034399692
0.0,0.16966397,-0.08657489,0.03277767
0.0,0.16676386,-0.09054563,0.031201972
0.0,0.1638803,-0.09453169,0.029667929
0.0,0.16101384,-0.098529205,0.028170645
0.0,0.15816501,-0.10253453,0.026705049
0.0,0.15533447,-0.10654418,0.025266016
0.0,0.15252306,-0.11055505,0.02384838
0.0,0.14973164,-0.114564285,0.022447009
0.0,0.14696111,-0.11856946,0.021056885
0.0,0.1442125,-0.122568615,0.01967315
0.0,0.14150923,-0.12656161,0.018294008
0.0,0.13884397,-0.13054684,0.016913954
0.0,0.13621253,-0.13452347,0.015528228
0.0,0.13361262,-0.13849135,0.014132667
0.0,0.13104321,-0.14245114,0.012723726
0.0,0.12850389,-0.14640412,0.011298396
0.0,0.12599464,-0.1503524,0.00985423
0.0,0.12351567,-0.15429886,0.008389339
0.0,0.1210888,-0.15824832,0.006905283
0.0,0.11870631,-0.16220504,0.005400002
0.0,0.116363525,-0.16617444,0.0038723152
0.0,0.11405755,-0.17016342,0.0023217318
0.0,0.11178676,-0.17418031,0.00074831996
0.0,0.109550215,-0.17823516,-0.0008474379
0.0,0.10734763,-0.18234007,-0.0024647722
0.0,0.105179206,-0.18650936,-0.0041027265
0.0,0.10304559,-0.19076008,-0.005760323
0.0,0.10096815,-0.1951129,-0.007433972
0.0,0.09894136,-0.19959062,-0.009124202
0.0,0.09696303,-0.20421939,-0.010831446
0.0,0.09503339,-0.2090287,-0.012556229
0.0,0.093173556,-0.21405132,-0.014297082
0.0,0.091383934,-0.21933644,-0.016062032
0.0,0.089664206,-0.22491616,-0.017851798
0.0,0.08801939,-0.23083435,-0.019671712
0.0,0.08646891,-0.23711397,-0.021518301
0.0,0.085011706,-0.24378242,-0.023393836
0.0,0.08365092,-0.2508676,-0.02530245
0.0,0.08238478,-0.25836655,-0.027239015
0.0,0.08120876,-0.26625815,-0.029194208
0.0,0.08011472,-0.2745039,-0.031154614
0.0,0.07908689,-0.28303766,-0.033098366
0.0,0.07812183,-0.29179385,-0.035002995
0.0,0.07719088,-0.30068675,-0.036841523
0.0,0.07626271,-0.3096272,-0.038584642
0.0,0.075303696,-0.31852767,-0.040201828
0.0,0.074282974,-0.32731697,-0.041667327
0.0,0.07316571,-0.33592126,-0.04295164
0.0,0.07191813,-0.3442778,-0.0440274
0.0,0.07050908,-0.35233673,-0.044870723
0.0,0.068918996,-0.3600624,-0.045455817
