Env,x,y,z
0.0,-32.052876,-0.0018093586,-0.5998831
0.0,-32.041172,-0.06498623,-0.5921731
0.0,-32.02952,-0.12564659,-0.58482075
0.0,-32.01785,-0.18359375,-0.5778284
0.0,-32.006187,-0.23861933,-0.5711951
0.0,-31.994497,-0.29055333,-0.5649185
0.0,-31.982777,-0.33922338,-0.55898476
0.0,-31.971024,-0.384475,-0.5533943
0.0,-31.95922,-0.42618906,-0.54813576
0.0,-31.947395,-0.46423042,-0.5432062
0.0,-31.935541,-0.49850595,-0.53858566
0.0,-31.923677,-0.52892375,-0.5342717
0.0,-31.911797,-0.5554278,-0.5302453
0.0,-31.89993,-0.5779588,-0.5264969
0.0,-31.888088,-0.59648645,-0.5230179
0.0,-31.876287,-0.610996,-0.5197921
0.0,-31.864538,-0.6214924,-0.5168104
0.0,-31.852858,-0.62798953,-0.5140643
0.0,-31.841274,-0.6305169,-0.51153564
0.0,-31.829788,-0.6291336,-0.50921917
0.0,-31.818409,-0.6239145,-0.5071025
0.0,-31.807165,-0.61491954,-0.50518227
0.0,-31.79606,-0.6022482,-0.5034437
0.0,-31.78509,-0.586025,-0.50188255
0.0,-31.774277,-0.56635845,-0.5004916
0.0,-31.763615,-0.54338527,-0.49926424
0.0,-31.753096,-0.5172492,-0.49819136
0.0,-31.742737,-0.488109,-0.4972701
0.0,-31.732525,-0.45612788,-0.49650288
0.0,-31.722443,-0.42148817,-0.4958763
0.0,-31.71249,-0.38436544,-0.4953847
0.0,-31.702656,-0.34495592,-0.4950385
0.0,-31.69292,-0.30345297,-0.49482346
0.0,-31.68327,-0.26005936,-0.49473906
0.0,-31.673687,-0.21497285,-0.49478436
0.0,-31.664154,-0.16840887,-0.49495602
0.0,-31.654644,-0.12058103,-0.49525118
0.0,-31.645153,-0.07169807,-0.4956684
0.0,-31.635653,-0.021974206,-0.4962039
0.0,-31.62611,0.028374076,-0.49685335
0.0,-31.616522,0.07912648,-0.4976182
0.0,-31.60686,0.13008368,-0.49848652
0.0,-31.597109,0.18102682,-0.4994626
0.0,-31.58725,0.23176587,-0.5005317
0.0,-31.577257,0.28207958,-0.50169706
0.0,-31.567133,0.3317889,-0.5029478
0.0,-31.556854,0.38069367,-0.5042796
0.0,-31.546404,0.4286108,-0.5056853
0.0,-31.535788,0.47536707,-0.50715256
0.0,-31.52499,0.52078295,-0.5086794
0.0,-31.514006,0.56470907,-0.510252
0.0,-31.50284,0.6069752,-0.5118656
0.0,-31.491488,0.6474565,-0.51351213
0.0,-31.479952,0.68600714,-0.51517534
0.0,-31.468227,0.7225044,-0.5168481
0.0,-31.456348,0.75684726,-0.51852417
0.0,-31.444294,0.78890795,-0.52018976
0.0,-31.432087,0.81862,-0.5218334
0.0,-31.419744,0.84588534,-0.5234504
0.0,-31.407272,0.8706403,-0.5250249
0.0,-31.394691,0.89281726,-0.52655315
0.0,-31.382011,0.9123829,-0.5280194
0.0,-31.36925,0.9292911,-0.52942276
0.0,-31.356445,0.94354105,-0.53074837
0.0,-31.343582,0.9550831,-0.5319953
0.0,-31.330694,0.9639339,-0.53315115
0.0,-31.317818,0.9701199,-0.53421307
0.0,-31.304943,0.97363454,-0.5351782
0.0,-31.292091,0.9745202,-0.5360389
0.0,-31.27928,0.97281575,-0.5367961
0.0,-31.266531,0.96857464,-0.5374408
0.0,-31.253862,0.9618589,-0.53797865
0.0,-31.241264,0.95272297,-0.5384064
0.0,-31.228779,0.9412645,-0.5387268
0.0,-31.216394,0.9275525,-0.53893566
0.0,-31.204123,0.911685,-0.5390372
0.0,-31.191977,0.8937581,-0.5390415
0.0,-31.17995,0.87388605,-0.5389457
0.0,-31.16805,0.8521802,-0.53875256
0.0,-31.156296,0.828758,-0.5384731
