Env,x,y,z
0.0,0.0111320205,0.13366984,0.17317012
0.0,0.012552224,0.13354789,0.1650434
0.0,0.013946179,0.13327987,0.15698692
0.0,0.015313685,0.13286683,0.14903207
0.0,0.016654551,0.1323118,0.14120969
0.0,0.017968703,0.1316185,0.13354915
0.0,0.019256044,0.13079217,0.12607904
0.0,0.02051659,0.12983906,0.11882667
0.0,0.021750532,0.12876473,0.11181796
0.0,0.022958072,0.12757702,0.105077475
0.0,0.024139434,0.12628448,0.098628454
0.0,0.025294943,0.12489502,0.09249242
0.0,0.026425002,0.12341739,0.086689465
0.0,0.027530195,0.12186128,0.081238106
0.0,0.028611008,0.12023609,0.0761551
0.0,0.029668048,0.11855154,0.07145549
0.0,0.030702086,0.116816595,0.06715275
0.0,0.031713776,0.11504241,0.06325849
0.0,0.032704405,0.11323773,0.059782512
0.0,0.033675164,0.11141262,0.056732945
0.0,0.034627188,0.10957617,0.054116156
0.0,0.03556165,0.1077373,0.051936757
0.0,0.036479738,0.10590468,0.05019753
0.0,0.037382558,0.104086034,0.048899584
0.0,0.038271137,0.10228956,0.04804231
0.0,0.039146356,0.10052231,0.04762348
0.0,0.04000908,0.09878964,0.047639187
0.0,0.04086007,0.09709834,0.048083805
0.0,0.04170018,0.095453076,0.048950195
0.0,0.042530194,0.0938592,0.050229825
0.0,0.043350812,0.09232065,0.051912494
0.0,0.044162724,0.09084056,0.05398672
0.0,0.044966392,0.08942217,0.05643964
0.0,0.045762338,0.08806798,0.059257086
0.0,0.046550963,0.08677926,0.06242372
0.0,0.047332738,0.0855578,0.065923005
0.0,0.048108034,0.08440471,0.06973738
0.0,0.04887721,0.08332099,0.07384827
0.0,0.049640626,0.08230624,0.07823631
0.0,0.05039857,0.08135998,0.082881235
0.0,0.051151186,0.08048323,0.08776203
0.0,0.051898666,0.07967419,0.09285713
0.0,0.052641064,0.078932896,0.09814449
0.0,0.053378407,0.07825796,0.10360152
0.0,0.054110706,0.07764766,0.109205365
0.0,0.054837763,0.07710181,0.114932746
0.0,0.055559505,0.07661927,0.1207607
0.0,0.056275785,0.07619833,0.12666574
0.0,0.056986384,0.07583828,0.13262475
0.0,0.057690863,0.07553732,0.13861448
0.0,0.058388777,0.07529479,0.14461212
0.0,0.059079703,0.075109094,0.15059513
0.0,0.059763175,0.07497987,0.1565415
0.0,0.060438767,0.07490544,0.16242953
0.0,0.061105903,0.0748858,0.16823813
0.0,0.061764207,0.074919306,0.17394683
0.0,0.062413145,0.07500577,0.17953597
0.0,0.06305224,0.07514368,0.18498683
0.0,0.063681126,0.07533256,0.19028118
0.0,0.064299256,0.07557188,0.19540176
0.0,0.0649063,0.07586102,0.2003325
0.0,0.06550175,0.07619922,0.2050583
0.0,0.06608528,0.076585725,0.2095648
0.0,0.066656485,0.07702038,0.21383905
0.0,0.067215115,0.07750158,0.21786904
0.0,0.0677607,0.07802904,0.22164384
0.0,0.068293065,0.07860155,0.22515415
0.0,0.06881191,0.07921843,0.22839105
0.0,0.06931698,0.07987811,0.23134744
0.0,0.06980808,0.08057909,0.23401742
0.0,0.07028505,0.081320375,0.23639587
0.0,0.070747755,0.08209994,0.23847911
0.0,0.071196005,0.08291668,0.24026467
0.0,0.071629845,0.083767846,0.24175109
0.0,0.07204914,0.0846515,0.2429384
0.0,0.07245399,0.08556498,0.24382742
0.0,0.072844386,0.08650614,0.24442038
0.0,0.07322046,0.087472215,0.24472043
0.0,0.07358231,0.08845988,0.24473155
0.0,0.073929936,0.089465596,0.24445933
0.0,0.07426348,0.09048647,0.24390975
0.0,0.07458304,0.09151861,0.2430903
0.0,0.074888594,0.09255943,0.24200885
0.0,0.075180314,0.09360407,0.24067463
0.0,0.07545821,0.09464926,0.23909716
0.0,0.075722426,0.09569167,0.23728734
0.0,0.07597298,0.09672671,0.23525622
0.0,0.07620999,0.09775092,0.2330156
0.0,0.07643355,0.09876077,0.23057824
0.0,0.07664357,0.09975241,0.22795728
0.0,0.07684028,0.100722,0.22516623
0.0,0.07702367,0.10166569,0.22221905
0.0,0.077193916,0.10258036,0.2191301
0.0,0.07735081,0.10346326,0.2159141
0.0,0.07749441,0.10431068,0.21258608
0.0,0.07762471,0.10512006,0.20916101
0.0,0.07774185,0.10588854,0.2056543
0.0,0.07784584,0.10661447,0.20208111
0.0,0.077936806,0.10729535,0.19845691
0.0,0.07801485,0.10792956,0.19479677
0.0,0.078080215,0.108515516,0.19111605
0.0,0.07813308,0.109051906,0.18742982
0.0,0.07817361,0.109537736,0.18375254
0.0,0.07820202,0.109973185,0.18009908
0.0,0.07821852,0.11035797,0.17648336
0.0,0.07822339,0.110691935,0.1729194
0.0,0.0782168,0.11097586,0.16942066
0.0,0.07819916,0.11120921,0.16599998
0.0,0.078170635,0.11139461,0.16266987
0.0,0.07813153,0.11153301,0.15944219
0.0,0.07808219,0.11162551,0.15632859
0.0,0.07802287,0.111673996,0.15333953
0.0,0.07795392,0.111681126,0.15048537
0.0,0.077875614,0.11164815,0.14777541
0.0,0.07778832,0.11157808,0.14521869
0.0,0.077692315,0.11147328,0.14282306
0.0,0.07758795,0.11133583,0.14059608
0.0,0.07747549,0.11116937,0.13854429
0.0,0.077355295,0.110976435,0.13667366
0.0,0.07722765,0.11076024,0.13498932
0.0,0.07709293,0.11052225,0.13349557
0.0,0.076951385,0.11026738,0.13219613
0.0,0.07680336,0.10999783,0.13109374
0.0,0.076649085,0.109716564,0.13019049
0.0,0.07648882,0.109426275,0.12948775
0.0,0.076322846,0.10913,0.128986
0.0,0.076151446,0.10883064,0.12868512
0.0,0.075974904,0.10853094,0.12858419
0.0,0.07579328,0.10823422,0.12868145
0.0,0.07560689,0.10794147,0.12897477
0.0,0.075415835,0.10765548,0.1294609
0.0,0.07522039,0.10737834,0.13013622
0.0,0.07502064,0.10711238,0.13099635
0.0,0.07481679,0.10685981,0.1320364
0.0,0.074609,0.106622145,0.13325085
0.0,0.074397236,0.10640198,0.13463354
0.0,0.07418165,0.10619967,0.1361779
0.0,0.07396245,0.10601741,0.13787681
0.0,0.07373957,0.1058569,0.13972266
0.0,0.07351311,0.10571819,0.14170747
0.0,0.07328318,0.10560349,0.14382282
0.0,0.07304986,0.105513684,0.14605999
0.0,0.07281301,0.105449274,0.14840984
0.0,0.07257277,0.10541057,0.15086299
0.0,0.07232909,0.10539891,0.15340994
0.0,0.07208201,0.10541484,0.15604083
0.0,0.07183156,0.10545839,0.15874577
0.0,0.0715777,0.10553108,0.16151454
0.0,0.07132041,0.10563205,0.16433707
0.0,0.07105969,0.1057622,0.16720301
0.0,0.07079551,0.105922334,0.17010225
0.0,0.07052781,0.1061115,0.17302454
0.0,0.07025665,0.10633007,0.17595977
0.0,0.06998195,0.10657835,0.17889786
0.0,0.06970368,0.10685677,0.18182902
0.0,0.069421865,0.107164204,0.18474326
0.0,0.069136456,0.10750158,0.1876314
0.0,0.06884752,0.107868075,0.19048405
0.0,0.068554975,0.108263694,0.1932921
0.0,0.06825886,0.10868815,0.19604692
0.0,0.067959234,0.109140664,0.19874018
0.0,0.067656025,0.109621696,0.20136368
0.0,0.06734933,0.11013035,0.20390989
0.0,0.067039154,0.11066673,0.20637152
0.0,0.066725545,0.111230284,0.20874171
0.0,0.066408634,0.11182005,0.21101406
0.0,0.06608839,0.1124357,0.21318251
0.0,0.06576495,0.11307641,0.21524173
0.0,0.065438405,0.11374102,0.21718666
0.0,0.06510884,0.114429355,0.21901257
0.0,0.06477646,0.11514098,0.22071567
0.0,0.06444133,0.1158739,0.22229214
0.0,0.06410365,0.11662771,0.22373916
0.0,0.063763514,0.11740052,0.22505412
0.0,0.06342113,0.118192375,0.22623497
0.0,0.063076586,0.119001254,0.22728033
0.0,0.06273018,0.11982552,0.22818908
0.0,0.062381987,0.12066506,0.22896066
0.0,0.062032215,0.12151779,0.22959517
0.0,0.06168099,0.12238176,0.23009297
0.0,0.0485932,0.071025126,0.2312327
0.0,0.038353276,0.022134125,0.2320235
0.0,0.030380793,-0.02294135,0.23250428
0.0,0.024207901,-0.06348889,0.23271582
0.0,0.019458562,-0.09924535,0.23269406
0.0,0.015831508,-0.13025588,0.23246792
0.0,0.01308614,-0.15676476,0.2320596
0.0,0.011030819,-0.1791364,0.23148552
0.0,0.0029139258,-0.18978857,0.23083317
0.0,-0.023314733,-0.19553515,0.23012187
0.0,-0.09488116,-0.1991218,0.22931585
0.0,-0.21138749,-0.20123574,0.22818908
0.0,-0.35921824,-0.20247614,0.22661105
0.0,-0.53407335,-0.20127481,0.22456491
0.0,-0.6950872,-0.19817944,0.22217675
0.0,-0.8253156,-0.19355467,0.2196015
0.0,-0.9267162,-0.18762505,0.21692638
0.0,-1.0052102,-0.18056285,0.21418999
0.0,-1.0457923,-0.17051925,0.21144253
0.0,-1.036536,-0.15767777,0.20862398
0.0,-0.98758084,-0.14215583,0.20563251
0.0,-0.93101716,-0.12407721,0.20248307
0.0,-0.85962,-0.091200404,0.19923374
0.0,-0.7938921,-0.039780892,0.19596146
0.0,-0.73274374,0.020345964,0.19239394
0.0,-0.67525005,0.09457825,0.18852623
0.0,-0.6207018,0.17936084,0.1842203
0.0,-0.57725585,0.2619834,0.1796983
0.0,-0.5426576,0.3369956,0.17503141
0.0,-0.5150943,0.40190858,0.17032021
0.0,-0.4931147,0.4570571,0.16566658
0.0,-0.47556314,0.50312704,0.16113916
0.0,-0.45935825,0.5409979,0.15653266
0.0,-0.4485294,0.57164603,0.15241036
0.0,-0.43981507,0.5960372,0.14847118
0.0,-0.43062365,0.61510336,0.14441149
0.0,-0.42533454,0.62971455,0.14088559
0.0,-0.41886523,0.642773,0.13720712
0.0,-0.4157248,0.6527126,0.13405763
0.0,-0.41097948,0.66004497,0.13069385
0.0,-0.40707517,0.6652404,0.12751383
0.0,-0.40384173,0.6686961,0.12450577
0.0,-0.40114486,0.6707526,0.1216612
0.0,-0.39888057,0.66960615,0.1189575
0.0,-0.39695656,0.66976756,0.11642554
0.0,-0.39739835,0.6672297,0.114381574
0.0,-0.41217977,0.66429716,0.11490175
0.0,-0.43632478,0.6611004,0.11715235
0.0,-0.45967966,0.65773773,0.11939237
0.0,-0.48032835,0.6542939,0.12128134
0.0,-0.49675083,0.6508313,0.12254757
0.0,-0.51385766,0.64537466,0.124007285
0.0,-0.5294653,0.63805526,0.12528229
0.0,-0.541834,0.63104707,0.1260881
0.0,-0.5576438,0.62444055,0.12755693
0.0,-0.5761966,0.618261,0.12956159
0.0,-0.59293556,0.61052805,0.1313042
0.0,-0.6082037,0.6033044,0.13285895
0.0,-0.6202968,0.5966131,0.13393441
0.0,-0.6318128,0.5904528,0.13496211
0.0,-0.6428586,0.58479404,0.13595706
0.0,-0.6535215,0.57959723,0.13693142
0.0,-0.66778356,0.5748135,0.13853891
0.0,-0.6868794,0.570381,0.14097738
0.0,-0.7117914,0.5662336,0.14440148
0.0,-0.7374892,0.56230456,0.147983
0.0,-0.7618702,0.5585479,0.15137242
0.0,-0.78901815,0.55492795,0.1552265
0.0,-0.81454086,0.55140203,0.15882619
0.0,-0.8368255,0.54794854,0.16190308
0.0,-0.85458183,0.54455703,0.16424167
0.0,-0.8686753,0.5412235,0.16597748
0.0,-0.87980723,0.5379487,0.16721997
0.0,-0.88666,0.53473026,0.16775626
0.0,-0.89005727,0.53157336,0.16771877
0.0,-0.89254004,0.5284781,0.16751982
0.0,-0.8868175,0.52543867,0.16598961
0.0,-0.87633264,0.522474,0.16368553
0.0,-0.86572385,0.5195869,0.16136348
0.0,-0.8550333,0.51676404,0.15904233
0.0,-0.8387516,0.51398766,0.15584715
0.0,-0.819802,0.51126087,0.1522592
0.0,-0.79871273,0.50857556,0.14837837
0.0,-0.7777497,0.50410366,0.14456393
0.0,-0.75507987,0.49972507,0.14057043
0.0,-0.73287684,0.49546847,0.13676707
0.0,-0.70743525,0.49133852,0.13257661
0.0,-0.6830294,0.48554102,0.12868866
0.0,-0.6631251,0.47814593,0.12569384
0.0,-0.64690727,0.47103292,0.12351
0.0,-0.6337167,0.46423292,0.12205131
0.0,-0.62301695,0.45774955,0.12125033
0.0,-0.6197945,0.4497854,0.12190695
0.0,-0.6244939,0.44215053,0.12412809
0.0,-0.63748217,0.4348261,0.12798433
0.0,-0.65364814,0.42776784,0.13267817
0.0,-0.6760372,0.42092586,0.1387009
0.0,-0.70353174,0.4142306,0.1458879
0.0,-0.7334232,0.4040617,0.1538005
0.0,-0.7653026,0.3869943,0.16236526
0.0,-0.79882896,0.36513308,0.17155132
0.0,-0.83011174,0.3423414,0.18077679
0.0,-0.86140966,0.31712767,0.1903733
0.0,-0.89095384,0.28627583,0.20005403
0.0,-0.9154683,0.25020078,0.20935524
0.0,-0.9359027,0.20938179,0.21845368
0.0,-0.9530353,0.16431326,0.22750044
0.0,-0.9693283,0.120590106,0.23689038
0.0,-0.9849961,0.07843508,0.2466554
0.0,-1.0002135,0.03965623,0.25683218
0.0,-1.0132772,0.0024451911,0.2672217
0.0,-1.024632,-0.03155769,0.27791023
0.0,-1.0365314,-0.06253386,0.28915197
0.0,-1.0470574,-0.0925031,0.30075037
0.0,-1.0565045,-0.119881436,0.3127552
0.0,-1.0670478,-0.1448853,0.32536834
0.0,-1.0766218,-0.17139323,0.33839285
0.0,-1.0854357,-0.19951534,0.35185608
0.0,-1.0936596,-0.22926065,0.3657724
0.0,-1.1014186,-0.2587193,0.38013858
0.0,-1.1088192,-0.28596836,0.39493185
0.0,-1.1159613,-0.3110125,0.41011575
0.0,-1.1229184,-0.33390632,0.4256454
0.0,-1.1297487,-0.35473388,0.4414686
0.0,-1.1364939,-0.37359196,0.45752555
0.0,-1.1431822,-0.39058053,0.47374684
0.0,-1.1498309,-0.40579614,0.490055
0.0,-1.1542604,-0.4193357,0.5062589
0.0,-1.1590796,-0.43124592,0.5223931
0.0,-1.1642028,-0.44158682,0.5383503
0.0,-1.1695554,-0.450408,0.5540178
0.0,-1.1750722,-0.45774806,0.56927806
0.0,-1.180694,-0.46363288,0.5840075
0.0,-1.186371,-0.4680805,0.5980794
0.0,-1.192056,-0.47109914,0.6113626
0.0,-1.1977099,-0.47269043,0.62372506
0.0,-1.2032965,-0.4728506,0.6350318
0.0,-1.2087833,-0.471572,0.64514804
0.0,-1.2141441,-0.4688467,0.6539411
0.0,-1.2193539,-0.46466628,0.6612793
0.0,-1.2243928,-0.45902455,0.6670351
0.0,-1.2292272,-0.44945276,0.67112076
0.0,-1.2338781,-0.4385238,0.67337894
0.0,-1.23833,-0.42632878,0.673705
0.0,-1.2425687,-0.41293126,0.67200106
0.0,-1.2438477,-0.39839593,0.66814524
0.0,-1.2399061,-0.37488416,0.66221446
0.0,-1.2234358,-0.33998117,0.6541248
0.0,-1.1914012,-0.28873888,0.6438995
0.0,-1.1471623,-0.22764488,0.6313082
0.0,-1.0962071,-0.16643418,0.616085
0.0,-1.0485309,-0.10609237,0.5983944
0.0,-1.0091224,-0.05019933,0.57836515
0.0,-0.9789522,0.00090397336,0.5561943
0.0,-0.9528975,0.04717549,0.53185725
0.0,-0.92993677,0.0888509,0.5054449
0.0,-0.9063024,0.12627828,0.47689182
0.0,-0.8820795,0.15989213,0.44631433
0.0,-0.85734874,0.19011861,0.4138444
0.0,-0.82611954,0.21733046,0.37921894
0.0,-0.78376335,0.24188486,0.3422205
0.0,-0.74201155,0.2641175,0.30383208
0.0,-0.70072013,0.28418756,0.26423872
0.0,-0.6597883,0.30223507,0.2236357
0.0,-0.6160625,0.3183808,0.18197216
0.0,-0.57642615,0.33274376,0.14003567
0.0,-0.5368499,0.3453927,0.097708285
0.0,-0.50359774,0.3564251,0.05576459
0.0,-0.47522873,0.36592525,0.0143072605
0.0,-0.45064583,0.37401068,-0.026544161
0.0,-0.4321463,0.38081485,-0.066368476
0.0,-0.41521147,0.3864785,-0.10539007
0.0,-0.4026767,0.39114276,-0.14316007
0.0,-0.39355785,0.39493963,-0.17960064
0.0,-0.38395694,0.39800876,-0.21492738
0.0,-0.37405425,0.4004627,-0.24897994
0.0,-0.36398566,0.40238935,-0.28161335
0.0,-0.3538504,0.40385956,-0.3126971
0.0,-0.3468744,0.40492475,-0.3418153
0.0,-0.33919293,0.4056692,-0.36924133
0.0,-0.3310242,0.4061615,-0.39487118
0.0,-0.32568282,0.40644473,-0.41831955
0.0,-0.32252216,0.40658912,-0.43959093
0.0,-0.32104576,0.4066677,-0.45868734
