Env,px,py,pz,q1,q2,q3,q4,vx,vy,vz,wx,wy,wz
0.0,0.0,0.0,8.784269,0.34321257,0.2160645,0.5421037,0.7359654,-5.20445,-35.259308,-2.8330505,-0.0108161345,-0.010577824,0.12277733
0.0,0.0,0.0,8.755939,0.34301138,0.21626554,0.5425618,0.7356624,-5.187953,-35.26371,-2.886232,-0.0029873503,-0.016572945,0.136388
0.0,0.0,0.0,8.727077,0.34280786,0.21644656,0.54308856,0.73531526,-5.1716633,-35.26766,-2.9375443,0.0058013145,-0.022867067,0.15065663
0.0,0.0,0.0,8.697701,0.34260395,0.21660492,0.5436878,0.7349208,-5.1555414,-35.271175,-2.9871445,0.015473357,-0.029388752,0.16552538
0.0,0.0,0.0,8.66783,0.3424015,0.21673831,0.5443629,0.7344758,-5.1395254,-35.2743,-3.0351763,0.025956286,-0.03607445,0.1809202
0.0,0.0,0.0,8.637479,0.34220245,0.21684484,0.545117,0.7339778,-5.1235356,-35.277092,-3.0817714,0.037181914,-0.042867318,0.19675285
0.0,0.0,0.0,8.606661,0.34200853,0.2169227,0.54595244,0.73342395,-5.1074867,-35.279617,-3.1270614,0.0490821,-0.049715083,0.21292746
0.0,0.0,0.0,8.57539,0.34182167,0.21697038,0.54687124,0.7328123,-5.091293,-35.28195,-3.1711817,0.06158686,-0.056568474,0.22934368
0.0,0.0,0.0,8.543678,0.34164354,0.2169865,0.54787457,0.7321407,-5.0748687,-35.284176,-3.214271,0.07462583,-0.06338136,0.24589723
0.0,0.0,0.0,8.511536,0.34147602,0.21696992,0.5489635,0.7314078,-5.058138,-35.286373,-3.2564776,0.088124394,-0.07010945,0.2624859
0.0,0.0,0.0,8.478971,0.34132075,0.21691957,0.5501381,0.73061216,-5.0410295,-35.288624,-3.297956,0.10200578,-0.07671048,0.27900836
0.0,0.0,0.0,8.445991,0.34117934,0.21683466,0.5513982,0.7297529,-5.02348,-35.291008,-3.338867,0.11619063,-0.083143905,0.29536614
0.0,0.0,0.0,8.412601,0.34105343,0.21671456,0.5527431,0.7288296,-5.0054317,-35.293606,-3.3793752,0.13059768,-0.089371204,0.31146437
0.0,0.0,0.0,8.378808,0.3409443,0.21655871,0.5541711,0.7278418,-4.9868374,-35.29649,-3.4196527,0.14514239,-0.09535546,0.32721463
0.0,0.0,0.0,8.344611,0.3408534,0.21636698,0.55568063,0.7267898,-4.9676566,-35.299725,-3.4598737,0.15973869,-0.101061806,0.34253418
0.0,0.0,0.0,8.310013,0.34078187,0.21613926,0.55726933,0.7256738,-4.9478507,-35.303368,-3.500209,0.1743007,-0.10645791,0.3573452
0.0,0.0,0.0,8.275011,0.34073073,0.21587574,0.5589345,0.72449464,-4.9273896,-35.307472,-3.5408328,0.18874066,-0.11151349,0.37157804
0.0,0.0,0.0,8.239603,0.34070092,0.21557686,0.56067294,0.7232533,-4.9062476,-35.312077,-3.5819159,0.20297088,-0.11620079,0.38516986
0.0,0.0,0.0,8.203784,0.34069315,0.21524325,0.5624811,0.72195125,-4.8843994,-35.317215,-3.623621,0.21690518,-0.120495096,0.39806417
0.0,0.0,0.0,8.167548,0.3407079,0.21487576,0.5643552,0.72058994,-4.8618226,-35.322906,-3.6661055,0.23045881,-0.1243746,0.41021138
0.0,0.0,0.0,8.130887,0.34074554,0.21447551,0.566291,0.7191713,-4.8384967,-35.329166,-3.7095187,0.24354874,-0.12782054,0.42156926
0.0,0.0,0.0,8.093792,0.34080622,0.21404384,0.568284,0.71769744,-4.814398,-35.335995,-3.7539961,0.25609577,-0.13081755,0.43210095
0.0,0.0,0.0,8.056252,0.34088993,0.21358232,0.57032967,0.7161709,-4.789504,-35.343384,-3.799664,0.2680236,-0.1333535,0.44177663
0.0,0.0,0.0,8.018255,0.3409964,0.21309271,0.5724231,0.7145941,-4.7637944,-35.35132,-3.8466372,0.2792593,-0.13541956,0.45057312
0.0,0.0,0.0,7.979789,0.34112528,0.21257702,0.5745593,0.7129701,-4.7372417,-35.35977,-3.8950124,0.28973627,-0.13701048,0.4584709
0.0,0.0,0.0,7.940839,0.3412759,0.21203738,0.57673305,0.7113016,-4.7098193,-35.368713,-3.9448726,0.29939252,-0.13812444,0.46545655
0.0,0.0,0.0,7.90139,0.34144747,0.21147616,0.57893914,0.709592,-4.681497,-35.3781,-3.9962847,0.30817237,-0.13876276,0.47152036
0.0,0.0,0.0,7.8614273,0.34163922,0.21089593,0.58117247,0.7078448,-4.6522446,-35.387886,-4.0493007,0.31602588,-0.13893016,0.47665778
0.0,0.0,0.0,7.8209343,0.34184986,0.2102992,0.5834275,0.7060633,-4.6220293,-35.39802,-4.1039553,0.3229104,-0.13863446,0.48086718
0.0,0.0,0.0,7.779895,0.34207827,0.2096888,0.585699,0.7042512,-4.5908155,-35.40845,-4.160266,0.32879066,-0.13788639,0.48414996
0.0,0.0,0.0,7.738292,0.34232306,0.20906754,0.5879817,0.7024124,-4.558572,-35.419113,-4.218239,0.33363724,-0.13669938,0.48651224
0.0,0.0,0.0,7.69611,0.34258282,0.20843837,0.5902704,0.7005508,-4.525261,-35.42995,-4.2778597,0.3374305,-0.13508967,0.48796055
0.0,0.0,0.0,7.6533313,0.34285593,0.20780417,0.59255993,0.6986702,-4.4908504,-35.440903,-4.339103,0.34015673,-0.13307561,0.48850554
0.0,0.0,0.0,7.60994,0.34314075,0.20716794,0.5948453,0.6967748,-4.455306,-35.451912,-4.401927,0.34181166,-0.13067779,0.48815838
0.0,0.0,0.0,7.565921,0.34343565,0.20653263,0.5971214,0.69486856,-4.4186006,-35.46292,-4.4662814,0.34239691,-0.12791854,0.48693424
0.0,0.0,0.0,7.521258,0.34373888,0.20590113,0.59938365,0.6929557,-4.3807034,-35.473877,-4.5320983,0.34192428,-0.12482197,0.48484772
0.0,0.0,0.0,7.475937,0.3440488,0.20527631,0.60162735,0.6910403,-4.341593,-35.484726,-4.5993037,0.34041145,-0.12141341,0.48191693
0.0,0.0,0.0,7.429944,0.34436357,0.20466089,0.603848,0.68912655,-4.3012514,-35.49542,-4.667815,0.33788338,-0.117719255,0.47816166
0.0,0.0,0.0,7.383266,0.3446815,0.20405751,0.60604125,0.6872184,-4.2596684,-35.505917,-4.7375426,0.33437198,-0.113766834,0.47360367
0.0,0.0,0.0,7.335891,0.34500098,0.20346873,0.6082032,0.6853202,-4.2168345,-35.516186,-4.8083863,0.32991758,-0.10958403,0.46826455
0.0,0.0,0.0,7.287807,0.34532034,0.20289683,0.6103298,0.6834357,-4.172752,-35.526196,-4.8802443,0.3245654,-0.10519921,0.4621692
0.0,0.0,0.0,7.2390046,0.34563813,0.20234402,0.61241746,0.68156874,-4.127433,-35.53592,-4.9530153,0.31836495,-0.10064073,0.45534584
0.0,0.0,0.0,7.1894746,0.34595284,0.20181233,0.6144628,0.6797234,-4.080894,-35.54534,-5.026592,0.31137267,-0.09593704,0.4478227
0.0,0.0,0.0,7.139209,0.34626314,0.2013035,0.6164626,0.6779032,-4.0331593,-35.55445,-5.1008644,0.3036497,-0.091116406,0.43963003
0.0,0.0,0.0,7.0882,0.34656775,0.2008191,0.61841387,0.6761116,-3.9842653,-35.563244,-5.175729,0.29525998,-0.08620667,0.43080136
0.0,0.0,0.0,7.0364428,0.3468655,0.2003605,0.6203139,0.67435205,-3.934255,-35.571724,-5.2510796,0.2862715,-0.08123516,0.42137164
0.0,0.0,0.0,6.983932,0.34715548,0.19992884,0.62216026,0.67262775,-3.8831806,-35.5799,-5.3268156,0.27675426,-0.07622853,0.4113785
0.0,0.0,0.0,6.930664,0.34743682,0.19952497,0.62395084,0.67094177,-3.8311048,-35.587784,-5.4028406,0.26677987,-0.071212746,0.40086216
0.0,0.0,0.0,6.8766356,0.34770867,0.19914956,0.6256836,0.6692968,-3.7780962,-35.595394,-5.47906,0.25642166,-0.06621291,0.3898645
0.0,0.0,0.0,6.821845,0.3479705,0.19880304,0.627357,0.6676954,-3.724233,-35.602753,-5.555387,0.2457533,-0.061253227,0.37843007
0.0,0.0,0.0,6.766291,0.3482217,0.19848555,0.62896955,0.66613996,-3.6695986,-35.609886,-5.631738,0.23484835,-0.056356736,0.36660513
0.0,0.0,0.0,6.709974,0.34846202,0.19819711,0.6305203,0.66463244,-3.6142838,-35.616825,-5.708037,0.22377987,-0.051545493,0.35443798
0.0,0.0,0.0,6.6528935,0.34869114,0.19793743,0.63200825,0.66317475,-3.5583842,-35.623604,-5.7842116,0.21261957,-0.04684033,0.3419786
0.0,0.0,0.0,6.5950513,0.34890896,0.19770604,0.633433,0.6617684,-3.5020018,-35.630253,-5.8601985,0.20143689,-0.04226099,0.3292792
0.0,0.0,0.0,6.5364494,0.34911552,0.19750232,0.63479424,0.66041464,-3.4452415,-35.636806,-5.935939,0.19029923,-0.037825953,0.3163931
0.0,0.0,0.0,6.47709,0.3493108,0.19732533,0.6360918,0.6591144,-3.3882096,-35.643303,-6.0113783,0.17927162,-0.033552382,0.30337426
0.0,0.0,0.0,6.416976,0.34949505,0.19717418,0.6373262,0.65786856,-3.3310158,-35.649776,-6.08647,0.16841581,-0.029456206,0.29027784
0.0,0.0,0.0,6.356111,0.34966847,0.19704758,0.6384976,0.65667737,-3.2737675,-35.656258,-6.1611695,0.15779094,-0.025551952,0.27715868
0.0,0.0,0.0,6.2944994,0.34983146,0.19694425,0.6396069,0.655541,-3.2165785,-35.66278,-6.2354436,0.14744999,-0.021853063,0.2640744
0.0,0.0,0.0,6.232145,0.3499844,0.19686274,0.6406551,0.6544593,-3.1595557,-35.669376,-6.3092575,0.13744421,-0.018371442,0.25108027
0.0,0.0,0.0,6.169052,0.35012785,0.19680153,0.6416435,0.653432,-3.1028008,-35.67607,-6.3825793,0.12782198,-0.01511742,0.23822995
0.0,0.0,0.0,6.1052265,0.35026217,0.1967589,0.6425734,0.65245813,-3.0464208,-35.682888,-6.455387,0.11862412,-0.012100455,0.22557975
0.0,0.0,0.0,6.040673,0.3503881,0.19673322,0.64344674,0.65153706,-2.990513,-35.68985,-6.5276585,0.10988934,-0.00932822,0.21318257
0.0,0.0,0.0,5.975396,0.35050616,0.19672264,0.6442652,0.65066737,-2.935168,-35.696976,-6.599371,0.10165315,-0.0068070795,0.20108894
0.0,0.0,0.0,5.9094024,0.35061693,0.19672534,0.6450309,0.6498478,-2.880473,-35.704277,-6.6705074,0.09394579,-0.004542055,0.18934856
0.0,0.0,0.0,5.842697,0.3507211,0.19673942,0.6457462,0.6490765,-2.8265085,-35.71177,-6.741052,0.086793445,-0.0025368102,0.17800891
0.0,0.0,0.0,5.7752867,0.3508193,0.19676302,0.6464134,0.6483518,-2.7733488,-35.719456,-6.810992,0.08021813,-0.0007935979,0.16711496
0.0,0.0,0.0,5.7071767,0.35091218,0.19679423,0.6470351,0.64767146,-2.7210598,-35.72734,-6.8803134,0.074238345,0.0006866638,0.15670854
0.0,0.0,0.0,5.6383734,0.3510005,0.19683115,0.6476142,0.64703333,-2.6696997,-35.735428,-6.9490056,0.06886885,0.0019044544,0.14682828
0.0,0.0,0.0,5.5688834,0.35108483,0.19687192,0.64815336,0.6464349,-2.619316,-35.743713,-7.017056,0.064121574,0.0028616257,0.13750868
0.0,0.0,0.0,5.498713,0.35116592,0.1969147,0.6486557,0.6458737,-2.5699513,-35.75219,-7.084456,0.060003955,0.0035612409,0.12878153
0.0,0.0,0.0,5.4278684,0.35124436,0.19695766,0.64912426,0.645347,-2.5216377,-35.760853,-7.151196,0.056520727,0.004007681,0.12067424
0.0,0.0,0.0,5.3563566,0.3513208,0.19699903,0.6495621,0.6448519,-2.474398,-35.76969,-7.217267,0.053673927,0.0042066555,0.11320967
0.0,0.0,0.0,5.284184,0.351396,0.1970371,0.64997256,0.64438576,-2.4282486,-35.77869,-7.2826633,0.0514618,0.0041649016,0.10640741
0.0,0.0,0.0,5.211357,0.3514704,0.19707018,0.6503586,0.6439452,-2.383197,-35.78784,-7.3473787,0.049880207,0.0038903542,0.10028232
0.0,0.0,0.0,5.137883,0.35154486,0.19709674,0.6507238,0.6435276,-2.339242,-35.797127,-7.411409,0.048922688,0.0033921206,0.09484452
0.0,0.0,0.0,5.0637693,0.35161975,0.19711514,0.6510711,0.6431295,-2.296376,-35.806534,-7.474752,0.048579585,0.0026802304,0.090100355
0.0,0.0,0.0,4.989022,0.35169587,0.19712399,0.6514039,0.6427481,-2.2545838,-35.816048,-7.537408,0.048839204,0.0017657676,0.0860514
0.0,0.0,0.0,4.9136477,0.35177374,0.19712189,0.6517254,0.6423802,-2.2138424,-35.825653,-7.5993776,0.049687777,0.0006606927,0.082694694
0.0,0.0,0.0,4.837654,0.35185394,0.19710751,0.65203875,0.6420226,-2.1741233,-35.835335,-7.6606655,0.051109094,-0.00062224956,0.08002322
0.0,0.0,0.0,4.7610474,0.3519371,0.19707964,0.652347,0.6416724,-2.1353924,-35.845078,-7.7212796,0.053084917,-0.0020693522,0.07802545
0.0,0.0,0.0,4.6838346,0.35202366,0.19703712,0.65265316,0.6413263,-2.0976079,-35.854874,-7.7812276,0.05559595,-0.003666318,0.07668517
0.0,0.0,0.0,4.6060224,0.3521144,0.19697891,0.6529603,0.6409818,-2.0607276,-35.864708,-7.840525,0.058619168,-0.005398363,0.07598386
0.0,0.0,0.0,4.527617,0.35220978,0.19690397,0.653271,0.6406358,-2.0247025,-35.874573,-7.899189,0.062130984,-0.007250067,0.0758981
0.0,0.0,0.0,4.448625,0.35231036,0.19681144,0.653588,0.64028555,-1.9894805,-35.884457,-7.9572396,0.066105664,-0.009205648,0.07640149
0.0,0.0,0.0,4.369053,0.35241663,0.19670048,0.6539137,0.6399283,-1.9550102,-35.894356,-8.014705,0.07051485,-0.011249154,0.07746534
0.0,0.0,0.0,4.2889056,0.35252926,0.19657041,0.6542507,0.6395618,-1.9212326,-35.904263,-8.071611,0.07533021,-0.0133641185,0.079056434
0.0,0.0,0.0,4.2081895,0.3526487,0.19642057,0.65460104,0.63918346,-1.8880903,-35.914173,-8.127993,0.08052086,-0.015534079,0.081139885
0.0,0.0,0.0,4.1269097,0.35277542,0.1962504,0.65496665,0.63879097,-1.8555222,-35.924088,-8.183885,0.086055234,-0.017742474,0.08367791
0.0,0.0,0.0,4.0450706,0.35291004,0.19605948,0.6553496,0.6383825,-1.8234702,-35.934002,-8.23933,0.09189906,-0.019972913,0.08663201
0.0,0.0,0.0,3.9626772,0.3530529,0.19584742,0.6557513,0.63795584,-1.7918723,-35.943916,-8.294372,0.09801836,-0.022209037,0.08996067
0.0,0.0,0.0,3.8797336,0.35320464,0.19561398,0.65617335,0.6375095,-1.7606691,-35.953835,-8.349058,0.10437701,-0.024434853,0.09362213
0.0,0.0,0.0,3.796243,0.35336548,0.19535892,0.65661675,0.6370417,-1.7298019,-35.96376,-8.403441,0.11093771,-0.026634738,0.09757388
0.0,0.0,0.0,3.7122085,0.353536,0.19508222,0.6570828,0.6365512,-1.6992105,-35.973694,-8.457574,0.11766348,-0.028793301,0.10177164
0.0,0.0,0.0,3.6276329,0.35371652,0.19478382,0.65757215,0.6360367,-1.668839,-35.98364,-8.511514,0.124515094,-0.030895995,0.10617249
0.0,0.0,0.0,3.5425177,0.35390744,0.19446391,0.6580855,0.63549733,-1.6386303,-35.9936,-8.565318,0.13145392,-0.032928538,0.11073226
0.0,0.0,0.0,3.4568646,0.35410893,0.1941226,0.65862316,0.6349321,-1.6085296,-36.00358,-8.619046,0.1384407,-0.034877576,0.11540765
0.0,0.0,0.0,3.3706741,0.35432145,0.19376023,0.6591854,0.6343405,-1.5784838,-36.013577,-8.672758,0.14543597,-0.03673045,0.12015606
0.0,0.0,0.0,3.2839465,0.3545451,0.19337717,0.65977216,0.6337221,-1.5484451,-36.023598,-8.726519,0.15239908,-0.038475487,0.12493685
0.0,0.0,0.0,3.1966813,0.35478008,0.1929739,0.6603833,0.6330767,-1.5183618,-36.03364,-8.780385,0.15929186,-0.040101692,0.12970863
0.0,0.0,0.0,3.1088774,0.35502654,0.19255099,0.6610184,0.63240427,-1.4881883,-36.043713,-8.834419,0.16607502,-0.041599084,0.13443269
0.0,0.0,0.0,3.0205333,0.35528448,0.19210906,0.6616767,0.63170475,-1.4578792,-36.053806,-8.888679,0.17271036,-0.042958748,0.13907164
0.0,0.0,0.0,2.9316466,0.35555407,0.19164892,0.66235775,0.63097876,-1.4273951,-36.06392,-8.943224,0.1791598,-0.044172954,0.14359078
0.0,0.0,0.0,2.8422143,0.3558352,0.19117136,0.66306055,0.6302267,-1.3966935,-36.07405,-8.998107,0.18538786,-0.045234833,0.14795585
0.0,0.0,0.0,2.7522333,0.3561277,0.19067731,0.66378397,0.62944907,-1.3657376,-36.084194,-9.053381,0.19135913,-0.0461387,0.1521358
0.0,0.0,0.0,2.6616995,0.3564315,0.19016777,0.6645269,0.6286469,-1.3344895,-36.094345,-9.109093,0.19704099,-0.046879847,0.15610068
0.0,0.0,0.0,2.5706086,0.35674638,0.18964376,0.6652879,0.62782115,-1.3029181,-36.104492,-9.16529,0.20240098,-0.047454927,0.15982427
0.0,0.0,0.0,2.4789557,0.35707203,0.18910643,0.66606563,0.6269729,-1.2709905,-36.114628,-9.222012,0.20741002,-0.047861546,0.16328149
0.0,0.0,0.0,2.3867357,0.3574081,0.18855698,0.66685843,0.62610346,-1.2386768,-36.124744,-9.279293,0.21204117,-0.048098415,0.16644973
0.0,0.0,0.0,2.2939427,0.35775432,0.18799669,0.6676648,0.62521434,-1.2059512,-36.134827,-9.337167,0.21626867,-0.048165444,0.16930972
0.0,0.0,0.0,2.200571,0.35811007,0.1874268,0.66848284,0.6243069,-1.1727899,-36.144863,-9.395661,0.22006996,-0.04806365,0.17184424
0.0,0.0,0.0,2.1066144,0.358475,0.18684873,0.66931087,0.6233829,-1.1391681,-36.154842,-9.454795,0.2234263,-0.04779483,0.1740374
0.0,0.0,0.0,2.0120664,0.35884848,0.1862638,0.670147,0.62244403,-1.1050665,-36.16475,-9.5145855,0.22632055,-0.047362052,0.17587695
0.0,0.0,0.0,1.9169205,0.35922995,0.18567343,0.6709894,0.6214921,-1.0704665,-36.174572,-9.575043,0.22873916,-0.046769045,0.17735222
0.0,0.0,0.0,1.8211701,0.3596188,0.18507905,0.67183614,0.620529,-1.0353551,-36.184296,-9.636175,0.2306704,-0.046020858,0.17845634
0.0,0.0,0.0,1.7248083,0.36001438,0.1844821,0.6726853,0.61955667,-0.99971724,-36.19391,-9.697981,0.23210776,-0.045122895,0.17918265
0.0,0.0,0.0,1.6278285,0.36041597,0.18388398,0.673535,0.6185772,-0.9635426,-36.2034,-9.760456,0.23304693,-0.044081554,0.17952771
0.0,0.0,0.0,1.530224,0.36082286,0.18328615,0.6743832,0.6175925,-0.9268253,-36.212753,-9.823592,0.23348604,-0.042904183,0.17949116
0.0,0.0,0.0,1.431988,0.36123428,0.18268996,0.675228,0.6166046,-0.8895599,-36.221962,-9.887376,0.2334277,-0.041598525,0.17907362
0.0,0.0,0.0,1.3331143,0.36164954,0.18209687,0.6760677,0.6156158,-0.85174555,-36.231018,-9.951789,0.23287685,-0.040173084,0.17827858
0.0,0.0,0.0,1.2335963,0.36206785,0.18150818,0.67690045,0.61462796,-0.8133854,-36.23991,-10.016812,0.23184136,-0.03863704,0.17711194
0.0,0.0,0.0,1.1334282,0.36248845,0.18092522,0.67772436,0.6136432,-0.7744789,-36.248634,-10.082416,0.23033448,-0.036999315,0.17557907
0.0,0.0,0.0,1.0326041,0.36291057,0.18034922,0.6785378,0.6126636,-0.7350368,-36.257187,-10.148574,0.22836955,-0.035270117,0.1736903
0.0,0.0,0.0,0.93111837,0.36333346,0.17978136,0.67933905,0.6116911,-0.69506985,-36.265568,-10.215255,0.22596408,-0.033459812,0.1714568
0.0,0.0,0.0,0.82896584,0.3637564,0.17922278,0.6801266,0.61072767,-0.65459245,-36.273773,-10.282424,0.22313784,-0.031578958,0.16889167
0.0,0.0,0.0,0.7261416,0.3641787,0.17867455,0.6808991,0.6097752,-0.61362225,-36.28181,-10.350047,0.21991329,-0.029638372,0.16600965
0.0,0.0,0.0,0.6226411,0.36459962,0.17813762,0.681655,0.60883546,-0.57217795,-36.28968,-10.418084,0.21631593,-0.027648931,0.16282655
0.0,0.0,0.0,0.5184603,0.3650185,0.17761286,0.6823931,0.6079102,-0.53028387,-36.297394,-10.486496,0.21237236,-0.025621824,0.15936068
0.0,0.0,0.0,0.41359532,0.36543477,0.17710108,0.6831122,0.6070012,-0.48796767,-36.30496,-10.555244,0.2081112,-0.023568347,0.15563181
0.0,0.0,0.0,0.30804288,0.36584777,0.17660294,0.6838113,0.60610974,-0.44525948,-36.31238,-10.624289,0.20356275,-0.021499895,0.15166119
0.0,0.0,0.0,0.2018,0.36625695,0.17611907,0.6844894,0.60523736,-0.4021897,-36.31968,-10.693585,0.19875954,-0.019427428,0.14747046
0.0,0.0,0.0,0.09486415,0.3666618,0.17564996,0.68514574,0.6043853,-0.35879415,-36.326866,-10.763095,0.19373442,-0.017362153,0.14308333
0.0,0.0,0.0,-0.012766793,0.36706182,0.175196,0.68577963,0.6035548,-0.31511074,-36.333958,-10.832776,0.18852104,-0.0153151285,0.13852473
0.0,0.0,0.0,-0.121094555,0.36745661,0.17475748,0.68639046,0.6027468,-0.2711761,-36.340973,-10.902586,0.18315494,-0.013296875,0.13381925
0.0,0.0,0.0,3.100949,-0.107038714,0.25273946,0.9568582,0.09533032,47.279182,-6.3127165,12.325187,-0.014985214,-0.032277912,0.01653087
0.0,0.0,0.0,3.224201,-0.10722117,0.25278693,0.9568299,0.095284,47.2706,-6.289703,12.267751,-0.022124121,-0.044157203,0.023353595
0.0,0.0,0.0,3.3468785,-0.10747249,0.25285923,0.9567894,0.09521622,47.255936,-6.250647,12.239271,-0.024711773,-0.044491164,0.025139125
0.0,0.0,0.0,3.4692712,-0.10772886,0.25294274,0.9567461,0.095138915,47.23799,-6.2040925,12.225279,-0.024867292,-0.03894467,0.024829201
0.0,0.0,0.0,3.591524,-0.10795839,0.2530298,0.9567055,0.095056,47.21858,-6.1551857,12.217053,-0.023900254,-0.03094572,0.024163138
0.0,0.0,0.0,3.7136943,-0.10814834,0.25311634,0.9566699,0.09496665,47.19876,-6.106777,12.20971,-0.022578672,-0.022420015,0.024076099
0.0,0.0,0.0,3.8357913,-0.10829677,0.25320068,0.95664066,0.094867654,47.17909,-6.0602484,12.2008,-0.021322237,-0.014337449,0.024991894
0.0,0.0,0.0,3.9577994,-0.1084071,0.25328234,0.9566178,0.09475472,47.159794,-6.016089,12.189342,-0.020334588,-0.0070912438,0.027025543
0.0,0.0,0.0,4.079693,-0.10848488,0.25336158,0.95660096,0.09462341,47.140934,-5.9742875,12.175175,-0.019691963,-0.0007525077,0.030118957
0.0,0.0,0.0,4.2014446,-0.10853595,0.25343907,0.9565899,0.09446962,47.12248,-5.9345837,12.158541,-0.019401195,0.0047646672,0.034128964
0.0,0.0,0.0,4.32303,-0.10856558,0.2535156,0.956584,0.09428982,47.104362,-5.8966184,12.139839,-0.01943472,0.009606443,0.038879193
0.0,0.0,0.0,4.4444284,-0.108578056,0.25359195,0.9565828,0.09408112,47.08652,-5.8600173,12.119489,-0.019751098,0.013925366,0.044189323
0.0,0.0,0.0,4.5656233,-0.108576775,0.253669,0.95658606,0.09384139,47.0689,-5.824436,12.097853,-0.020306787,0.017851358,0.049891125
0.0,0.0,0.0,4.6866016,-0.1085642,0.2537474,0.9565934,0.0935691,47.051464,-5.7895756,12.075221,-0.021060817,0.021484166,0.055833213
0.0,0.0,0.0,4.807354,-0.10854213,0.25382787,0.9566045,0.09326336,47.03419,-5.7551894,12.051793,-0.021978024,0.024888363,0.061884303
0.0,0.0,0.0,4.9278717,-0.108511865,0.253911,0.95661885,0.09292384,47.017075,-5.721074,12.027701,-0.023028059,0.028101197,0.067929715
0.0,0.0,0.0,5.0481486,-0.10847438,0.2539973,0.9566363,0.09255075,47.000122,-5.6870666,12.0030155,-0.024185458,0.03113557,0.07387078
0.0,0.0,0.0,5.1681786,-0.108430445,0.2540873,0.9566566,0.09214474,46.983353,-5.6530347,11.97776,-0.02542853,0.03398667,0.07962176
0.0,0.0,0.0,5.287956,-0.108380735,0.25418139,0.9566793,0.09170692,46.96678,-5.6188717,11.951924,-0.026738506,0.036636647,0.085108206
0.0,0.0,0.0,5.4074755,-0.1083259,0.25427994,0.9567041,0.09123875,46.950436,-5.584489,11.925478,-0.028098475,0.039060257,0.0902645
0.0,0.0,0.0,5.52673,-0.10826662,0.25438324,0.95673054,0.09074208,46.934338,-5.5498133,11.898375,-0.029492974,0.04122732,0.095033325
0.0,0.0,0.0,5.645714,-0.10820364,0.25449154,0.9567583,0.090219066,46.91851,-5.5147843,11.87056,-0.030907808,0.043104902,0.09936482
0.0,0.0,0.0,5.7644196,-0.1081378,0.25460505,0.956787,0.08967215,46.902973,-5.4793515,11.841976,-0.032329243,0.044660714,0.1032156
0.0,0.0,0.0,5.882839,-0.10807002,0.2547239,0.95681614,0.08910403,46.88774,-5.443472,11.812569,-0.03374425,0.04586363,0.10654845
0.0,0.0,0.0,6.000965,-0.10800132,0.25484815,0.95684516,0.08851762,46.87283,-5.4071126,11.78228,-0.03514044,0.046684258,0.109332725
0.0,0.0,0.0,6.118788,-0.10793283,0.25497785,0.9568739,0.087916076,46.85825,-5.370248,11.751058,-0.036505885,0.04709655,0.11154359
0.0,0.0,0.0,6.2362986,-0.10786573,0.25511295,0.95690155,0.08730265,46.84401,-5.3328567,11.718858,-0.03782906,0.04707861,0.11316174
0.0,0.0,0.0,6.353487,-0.107801326,0.25525343,0.95692796,0.08668076,46.83011,-5.2949276,11.685638,-0.039099142,0.046612017,0.11417399
0.0,0.0,0.0,6.4703436,-0.107740946,0.2553991,0.95695245,0.08605389,46.816547,-5.2564564,11.651362,-0.040306095,0.04568205,0.11457299
0.0,0.0,0.0,6.5868573,-0.107686,0.25554985,0.9569746,0.085425615,46.803326,-5.217444,11.616,-0.04144045,0.044278957,0.11435644
0.0,0.0,0.0,6.703017,-0.107637934,0.25570545,0.95699424,0.084799536,46.790432,-5.177899,11.57953,-0.042493444,0.042397432,0.113527544
0.0,0.0,0.0,6.8188124,-0.10759821,0.2558656,0.9570106,0.084179215,46.777863,-5.137837,11.541931,-0.043457385,0.040035866,0.11209481
0.0,0.0,0.0,6.9342318,-0.10756831,0.25603002,0.9570235,0.083568215,46.765602,-5.0972805,11.503191,-0.044325363,0.037197065,0.110071644
0.0,0.0,0.0,7.0492635,-0.10754973,0.25619844,0.9570326,0.082970046,46.753643,-5.056257,11.4633045,-0.04509118,0.033889145,0.10747531
0.0,0.0,0.0,7.1638966,-0.10754392,0.2563704,0.95703745,0.08238807,46.74197,-5.0148015,11.422266,-0.045750026,0.030122438,0.10432826
0.0,0.0,0.0,7.278119,-0.10755235,0.2565456,0.95703787,0.08182562,46.73057,-4.972952,11.380083,-0.04629738,0.025913764,0.1006553
0.0,0.0,0.0,7.39192,-0.107576385,0.25672358,0.95703346,0.08128582,46.71943,-4.930753,11.336762,-0.046730217,0.021281483,0.09648582
0.0,0.0,0.0,7.5052876,-0.10761737,0.2569039,0.9570239,0.08077164,46.708534,-4.888254,11.292316,-0.04704619,0.01624857,0.09185159
0.0,0.0,0.0,7.618211,-0.10767659,0.25708613,0.9570092,0.08028592,46.69787,-4.8455067,11.246763,-0.04724375,0.010841569,0.08678668
0.0,0.0,0.0,7.7306786,-0.10775522,0.2572698,0.95698905,0.079831265,46.687416,-4.802566,11.200126,-0.04732231,0.0050896923,0.08132736
0.0,0.0,0.0,7.84268,-0.107854374,0.25745445,0.95696336,0.079410076,46.677166,-4.7594905,11.152428,-0.047282245,-0.0009755916,0.07551165
