time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
3000,-0.13562106,2,1960,1.53,5359,-7.551544189453125,0.20673896372318268,0.0003,5258,0.0037380894646048546,-0.3927916884422302
3004,-0.13472268999999998,2,1962,1.51,5364,-7.589130878448486,0.20642834901809692,0.0003,5263,0.0028696046210825443,-0.38091564178466797
3008,-0.13061414000000002,2,1965,1.5,5371,-7.742508411407471,0.20599448680877686,0.0003,5270,0.003230637637898326,-0.39260536432266235
3012,-0.13012405,2,1968,1.52,5378,-7.666765213012695,0.20556063950061798,0.0003,5277,0.003117028623819351,-0.3869166076183319
3016,-0.13445219999999997,2,1971,1.52,5384,-7.701747894287109,0.20518864691257477,0.0003,5283,0.0037277922965586185,-0.38029080629348755
3020,-0.14032095,2,1973,1.54,5390,-7.795294284820557,0.2048170268535614,0.0003,5289,0.0032635675743222237,-0.391785204410553
3024,-0.14226599,2,1976,1.57,5398,-7.717254638671875,0.20432260632514954,0.0003,5297,0.0023395842872560024,-0.36590519547462463
3028,-0.1343988,2,1979,1.54,5402,-7.736163139343262,0.2040758579969406,0.0003,5301,0.003678835928440094,-0.38682395219802856
3032,-0.13461555,2,1981,1.55,5407,-7.837942123413086,0.20376722514629364,0.0003,5306,0.0037777130492031574,-0.4020181894302368
3036,-0.13503182,2,1984,1.54,5414,-7.753114700317383,0.20333723723888397,0.0003,5313,0.0033070947974920273,-0.37167882919311523
3040,-0.13318751,2,1986,1.54,5422,-7.592209815979004,0.20284859836101532,0.0003,5321,0.003695049788802862,-0.37944984436035156
3044,-0.12898215999999998,2,1989,1.52,5426,-7.662674903869629,0.2026052176952362,0.0003,5325,0.00398519542068243,-0.39860087633132935
3048,-0.12984657,2,1992,1.52,5433,-7.69992733001709,0.20217964053153992,0.0003,5332,0.002799993846565485,-0.3781791031360626
3052,-0.13178511999999998,2,1994,1.52,5439,-7.7393574714660645,0.20181502401828766,0.0003,5338,0.0051792459562420845,-0.372416615486145
3056,-0.13272343,2,1997,1.54,5447,-7.711671829223633,0.20133019983768463,0.0003,5346,0.0032552178017795086,-0.36584675312042236
3060,-0.13783873000000002,2,2000,1.58,5455,-7.74005651473999,0.20084746181964874,0.0003,5354,0.003084661206230521,-0.36331507563591003
3064,-0.14082927,2,2002,1.6,5462,-7.852284908294678,0.20042631030082703,0.0003,5361,0.0028942390345036983,-0.3670511841773987
3068,-0.14747574000000002,2,2005,1.59,5469,-7.658353805541992,0.20000652968883514,0.0003,5368,0.0031351265497505665,-0.3729861378669739
3072,-0.14825353,2,2008,1.63,5478,-7.695080757141113,0.19946809113025665,0.0003,5377,0.0030332347378134727,-0.3641073703765869
3076,-0.14917323,2,2010,1.62,5485,-7.842521667480469,0.19904956221580505,0.0003,5384,0.0032649487257003784,-0.36967575550079346
3080,-0.1442217,2,2013,1.58,5489,-7.8116583824157715,0.19881072640419006,0.0003,5388,0.002578901592642069,-0.37703943252563477
3084,-0.131967,2,2015,1.57,5495,-7.866580963134766,0.19845297932624817,0.0003,5394,0.003134998958557844,-0.35726431012153625
3088,-0.13294983999999999,2,2018,1.59,5501,-7.865939140319824,0.19809578359127045,0.0003,5400,0.0037893482949584723,-0.3569861352443695
3092,-0.13120278000000002,2,2021,1.58,5507,-7.783720970153809,0.1977396160364151,0.0003,5406,0.003275299910455942,-0.36998263001441956
3096,-0.13774691,2,2023,1.61,5514,-7.905793190002441,0.19732457399368286,0.0003,5413,0.0033323406241834164,-0.34262633323669434
3100,-0.13509004,2,2026,1.59,5518,-7.794857025146484,0.19708740711212158,0.0003,5417,0.0042154546827077866,-0.3421013355255127
3104,-0.13384879000000002,2,2029,1.6,5524,-7.823660850524902,0.19673223793506622,0.0003,5423,0.0024079512804746628,-0.34927549958229065
3108,-0.13798960000000002,2,2031,1.62,5533,-7.831007957458496,0.1962001472711563,0.0003,5432,0.0033767507411539555,-0.3562752306461334
3112,-0.14316169999999998,2,2034,1.63,5541,-8.000518798828125,0.19572925567626953,0.0003,5440,0.003810970112681389,-0.3575597107410431
3116,-0.14195839000000002,2,2037,1.63,5547,-7.927266597747803,0.1953776329755783,0.0003,5446,0.002618666272610426,-0.3565629720687866
3120,-0.14282337,2,2039,1.66,5556,-7.803680896759033,0.1948520541191101,0.0003,5455,0.0031913304701447487,-0.34915435314178467
3124,-0.13895364999999998,2,2042,1.65,5563,-7.956336975097656,0.19444504380226135,0.0003,5462,0.0026700980961322784,-0.3517320454120636
3128,-0.14722206999999998,2,2045,1.68,5570,-7.901882171630859,0.19403763115406036,0.0003,5469,0.0035142917186021805,-0.36005422472953796
3132,-0.14916034,2,2047,1.7,5577,-7.865894317626953,0.19363103806972504,0.0003,5476,0.0035362979397177696,-0.3616484999656677
3136,-0.14945061,2,2050,1.69,5583,-7.934823036193848,0.1932832896709442,0.0003,5482,0.0032625244930386543,-0.34102609753608704
3140,-0.14912516,2,2052,1.67,5589,-7.951706409454346,0.19293569028377533,0.0003,5488,0.0027655516751110554,-0.3594657778739929
3144,-0.15120101000000002,2,2055,1.7,5596,-7.916497230529785,0.19253119826316833,0.0003,5495,0.002187959384173155,-0.35296380519866943
3148,-0.14984637,2,2057,1.69,5602,-7.992889404296875,0.19218535721302032,0.0003,5501,0.0028152717277407646,-0.3610745072364807
3152,-0.15460805,2,2060,1.71,5610,-7.985828399658203,0.19172486662864685,0.0003,5509,0.0028710346668958664,-0.334606409072876
3156,-0.15334935,2,2063,1.69,5616,-7.9832611083984375,0.1913808137178421,0.0003,5515,0.002725694328546524,-0.3323562741279602
3160,-0.15217694,2,2065,1.69,5624,-8.094930648803711,0.190922349691391,0.0003,5523,0.0029005776159465313,-0.3493712842464447
3164,-0.15150750999999998,2,2068,1.7,5632,-7.974661350250244,0.19046349823474884,0.0003,5531,0.0019410717068240047,-0.3486247658729553
3168,-0.1449038,2,2070,1.69,5638,-8.040008544921875,0.19011984765529633,0.0003,5537,0.003313664812594652,-0.3397860825061798
3172,-0.1438371,2,2073,1.65,5643,-7.942117214202881,0.1898341178894043,0.0003,5542,0.002535767387598753,-0.33765891194343567
3176,-0.13991927,2,2075,1.67,5652,-8.040536880493164,0.18932276964187622,0.0003,5551,0.004723186604678631,-0.35193967819213867
3180,-0.14423474,2,2078,1.69,5658,-7.958718299865723,0.18898265063762665,0.0003,5557,0.003397312480956316,-0.31721776723861694
3184,-0.15030282,2,2081,1.71,5666,-8.09974479675293,0.18852995336055756,0.0003,5565,0.0032188661862164736,-0.3407309949398041
3188,-0.15586498000000001,2,2083,1.72,5673,-8.090826034545898,0.18813443183898926,0.0003,5572,0.002777006244286895,-0.32994937896728516
3192,-0.15591708999999998,2,2086,1.73,5680,-8.051786422729492,0.18773995339870453,0.0003,5579,0.003648562589660287,-0.3376278281211853
3196,-0.15292988000000002,2,2089,1.72,5686,-8.120176315307617,0.18740227818489075,0.0003,5585,0.0020442823879420757,-0.34306663274765015
3200,-0.1551252,2,2091,1.74,5692,-8.099735260009766,0.1870657056570053,0.0003,5591,0.002938775811344385,-0.33760198950767517
3204,-0.1547357,2,2094,1.73,5697,-8.031503677368164,0.18678602576255798,0.0003,5596,0.0027004615403711796,-0.31592798233032227
3208,-0.14788705000000002,2,2096,1.71,5704,-8.059685707092285,0.18639639019966125,0.0003,5603,0.002512071281671524,-0.3390592932701111
3212,-0.14629982000000002,2,2099,1.71,5712,-8.097341537475586,0.18595243990421295,0.0003,5611,0.0025236401706933975,-0.34084123373031616
3216,-0.14674275,2,2102,1.71,5718,-8.124443054199219,0.1856193095445633,0.0003,5617,0.0024078399874269962,-0.3386550545692444
3220,-0.14171129000000002,2,2104,1.69,5725,-8.031229019165039,0.18523070216178894,0.0003,5624,0.0022934237495064735,-0.3315352499485016
3224,-0.14251459,2,2107,1.68,5731,-8.115198135375977,0.18489868938922882,0.0003,5630,0.00217562448233366,-0.3094048500061035
3228,-0.13507739000000002,2,2109,1.66,5736,-8.136554718017578,0.18462318181991577,0.0003,5635,0.0035796884912997484,-0.3249302804470062
3232,-0.13633196,2,2112,1.65,5742,-8.081404685974121,0.18429319560527802,0.0003,5641,0.0026645176112651825,-0.32888489961624146
3236,-0.13698971000000001,2,2115,1.66,5749,-8.148417472839355,0.1839086413383484,0.0003,5648,0.0024387487210333347,-0.3231068253517151
3240,-0.13744201,2,2117,1.67,5756,-8.254746437072754,0.18352416157722473,0.0003,5655,0.0025875363498926163,-0.32884079217910767
3244,-0.13470891,2,2120,1.65,5761,-8.335241317749023,0.18324899673461914,0.0003,5660,0.0031399426516145468,-0.336347758769989
3248,-0.13823625,2,2123,1.66,5768,-8.198285102844238,0.1828637272119522,0.0003,5667,0.002091663656756282,-0.3188311755657196
3252,-0.13658979999999998,2,2125,1.66,5776,-8.116918563842773,0.1824261099100113,0.0003,5675,0.0022500702179968357,-0.3167915642261505
3256,-0.13923742,2,2128,1.67,5783,-8.179615020751953,0.18204495310783386,0.0003,5682,0.0021904120221734047,-0.32259896397590637
3260,-0.14423988999999998,2,2131,1.67,5791,-8.274110794067383,0.18160921335220337,0.0003,5690,0.0023036543279886246,-0.3118356466293335
3264,-0.14356587999999998,2,2133,1.64,5796,-8.266082763671875,0.1813368946313858,0.0003,5695,0.0019695619121193886,-0.30821582674980164
3268,-0.14677705,2,2136,1.65,5803,-8.284247398376465,0.180956169962883,0.0003,5702,0.0026427414268255234,-0.3208673596382141
3272,-0.14480813999999997,2,2139,1.65,5808,-8.26181411743164,0.18068461120128632,0.0003,5707,0.0027412213385105133,-0.3085715174674988
3276,-0.14439376999999998,2,2141,1.62,5814,-8.217580795288086,0.18035902082920074,0.0003,5713,0.003367453347891569,-0.3155432939529419
3280,-0.14527931,2,2144,1.63,5821,-8.41209602355957,0.17998015880584717,0.0003,5720,0.0025460263714194298,-0.33261653780937195
3284,-0.14092742000000003,2,2147,1.6,5826,-8.331560134887695,0.17970916628837585,0.0003,5725,0.0027179489843547344,-0.32066768407821655
3288,-0.13968216000000003,2,2149,1.6,5833,-8.383853912353516,0.1793304979801178,0.0003,5732,0.0029242956079542637,-0.3202306628227234
3292,-0.14301113000000004,2,2152,1.62,5842,-8.240499496459961,0.17884524166584015,0.0003,5741,0.001973659498617053,-0.32264024019241333
3296,-0.13861753999999998,2,2155,1.61,5847,-8.192510604858398,0.17857681214809418,0.0003,5746,0.0027460833080112934,-0.30410587787628174
3300,-0.14340378,2,2157,1.62,5854,-8.302680015563965,0.1782023161649704,0.0003,5753,0.00237262062728405,-0.3275430202484131
3304,-0.14397507,2,2160,1.62,5859,-8.28172492980957,0.1779351532459259,0.0003,5758,0.0026477305218577385,-0.31577998399734497
3308,-0.14625243,2,2162,1.63,5867,-8.370173454284668,0.1775079369544983,0.0003,5766,0.002084071282297373,-0.30539125204086304
3312,-0.14257999,2,2165,1.61,5873,-8.209173202514648,0.177188441157341,0.0003,5772,0.0028711813502013683,-0.3081760108470917
3316,-0.14449457,2,2168,1.64,5882,-8.294548034667969,0.17671023309230804,0.0003,5781,0.0025354577228426933,-0.30962008237838745
3320,-0.15474696,2,2170,1.66,5891,-8.388517379760742,0.17623351514339447,0.0003,5790,0.0018505735788494349,-0.29512205719947815
3324,-0.15625140999999998,2,2173,1.66,5897,-8.44144058227539,0.17591623961925507,0.0003,5796,0.0026372785214334726,-0.3009195029735565
3328,-0.15938264,2,2175,1.7,5906,-8.484736442565918,0.1754404902458191,0.0003,5805,0.002099189441651106,-0.30810225009918213
3332,-0.16451255000000004,2,2178,1.71,5913,-8.416291236877441,0.17507116496562958,0.0003,5812,0.0018461293075233698,-0.3041228652000427
3336,-0.15987837000000002,2,2180,1.69,5918,-8.422704696655273,0.1748080551624298,0.0003,5817,0.0029278919100761414,-0.28538113832473755
3340,-0.16155951000000002,2,2183,1.68,5924,-8.444332122802734,0.1744929701089859,0.0003,5823,0.002291069831699133,-0.30809566378593445
3344,-0.16393358,2,2186,1.7,5931,-8.5052490234375,0.17412613332271576,0.0003,5830,0.003019428113475442,-0.2968832850456238
3348,-0.16158303,2,2188,1.72,5940,-8.413909912109375,0.17365385591983795,0.0003,5839,0.002930469810962677,-0.2917395830154419
3352,-0.16494103000000002,2,2191,1.73,5949,-8.339926719665527,0.1731840968132019,0.0003,5848,0.002216384978964925,-0.2868059277534485
3356,-0.16254688,2,2194,1.73,5956,-8.462841033935547,0.172821506857872,0.0003,5855,0.0019372128881514072,-0.2986295223236084
3360,-0.15427365999999998,2,2196,1.71,5962,-8.581136703491211,0.1725105494260788,0.0003,5861,0.002170371823012829,-0.30702337622642517
3364,-0.15577005,2,2199,1.72,5968,-8.402438163757324,0.17220009863376617,0.0003,5867,0.0024311107117682695,-0.287822961807251
3368,-0.15187913,2,2201,1.7,5973,-8.327799797058105,0.17194195091724396,0.0003,5872,0.0023264738265424967,-0.2893522381782532
3372,-0.15311157,2,2204,1.71,5979,-8.468609809875488,0.1716332584619522,0.0003,5878,0.0025646155700087547,-0.3046492040157318
3376,-0.15705212,2,2206,1.72,5986,-8.511534690856934,0.1712738424539566,0.0003,5885,0.00263760844245553,-0.2951500415802002
3380,-0.15268331,2,2209,1.71,5992,-8.495065689086914,0.17096631228923798,0.0003,5891,0.002630714327096939,-0.28785401582717896
3384,-0.15092550999999998,2,2211,1.71,5997,-8.464468955993652,0.17071080207824707,0.0003,5896,0.0022923818323761225,-0.30035921931266785
3388,-0.14551471000000002,2,2214,1.69,6002,-8.51263427734375,0.17045582830905914,0.0003,5901,0.0025380111765116453,-0.29273176193237305
3392,-0.14016057,2,2217,1.67,6009,-8.651995658874512,0.17009982466697693,0.0003,5908,0.0017222114838659763,-0.2899934649467468
3396,-0.15239081000000002,2,2219,1.7,6017,-8.621604919433594,0.16969339549541473,0.0003,5916,0.0029712067916989326,-0.29980480670928955
3400,-0.15004873000000002,2,2222,1.69,6023,-8.633846282958984,0.16938887536525726,0.0003,5922,0.002398173790425062,-0.29674625396728516
3404,-0.15219739000000002,2,2225,1.7,6029,-8.488445281982422,0.16908317804336548,0.0003,5928,0.0020867078565061092,-0.26216182112693787
3408,-0.15109667,2,2227,1.67,6034,-8.602636337280273,0.16882924735546112,0.0003,5933,0.002131712157279253,-0.2877603769302368
3412,-0.15026604000000002,2,2230,1.66,6039,-8.719820022583008,0.1685757040977478,0.0003,5938,0.0025489190593361855,-0.2943440079689026
3416,-0.14664845999999998,2,2232,1.64,6046,-8.53110408782959,0.16822141408920288,0.0003,5945,0.002459612675011158,-0.2868424654006958
3420,-0.13709877999999998,2,2235,1.61,6052,-8.610626220703125,0.16791877150535583,0.0003,5951,0.0021122219040989876,-0.28954219818115234
3424,-0.13947808,2,2238,1.63,6060,-8.748344421386719,0.16751539707183838,0.0003,5959,0.0019634992349892855,-0.27297186851501465
3428,-0.13793380000000002,2,2240,1.6,6066,-8.668916702270508,0.16721245646476746,0.0003,5965,0.0025117513723671436,-0.29635873436927795
3432,-0.13367901,2,2243,1.59,6072,-8.766077995300293,0.16691003739833832,0.0003,5971,0.0018637501634657383,-0.2641318142414093
3436,-0.13891285,2,2246,1.62,6080,-8.554048538208008,0.16650836169719696,0.0003,5979,0.0017893711337819695,-0.2753239572048187
3440,-0.14384274,2,2248,1.64,6088,-8.560765266418457,0.16610918939113617,0.0003,5987,0.0025349799543619156,-0.2782090902328491
3444,-0.14333371,2,2251,1.62,6093,-8.694053649902344,0.16586053371429443,0.0003,5992,0.001622490817680955,-0.272774338722229
3448,-0.14420979,2,2253,1.6,6100,-8.584429740905762,0.16551297903060913,0.0003,5999,0.002380015328526497,-0.2874743342399597
3452,-0.13594136,2,2256,1.56,6105,-8.639955520629883,0.16526587307453156,0.0003,6004,0.002123180776834488,-0.288045197725296
3456,-0.13553677,2,2259,1.55,6111,-8.543827056884766,0.16497008502483368,0.0003,6010,0.0018834311049431562,-0.2658444046974182
3460,-0.13764858000000002,2,2261,1.55,6117,-8.686298370361328,0.1646750420331955,0.0003,6016,0.0015517481369897723,-0.2883390188217163
3464,-0.13839875000000001,2,2264,1.55,6123,-8.895639419555664,0.16437974572181702,0.0003,6022,0.002245730720460415,-0.27808302640914917
3468,-0.13904209,2,2267,1.54,6127,-8.847317695617676,0.16418230533599854,0.0003,6026,0.001570425694808364,-0.2749868929386139
3472,-0.14531516,2,2269,1.58,6137,-8.739904403686523,0.1636892557144165,0.0003,6036,0.0020412311423569918,-0.2738032937049866
3476,-0.14034777,2,2272,1.56,6142,-8.681502342224121,0.16344338655471802,0.0003,6041,0.0020800495985895395,-0.26549893617630005
3480,-0.14066261000000002,2,2275,1.57,6149,-8.694440841674805,0.16310003399848938,0.0003,6048,0.0016257171519100666,-0.25285083055496216
3484,-0.14557611,2,2277,1.61,6158,-8.735000610351562,0.16265979409217834,0.0003,6057,0.003098313696682453,-0.28727075457572937
3488,-0.1509899,2,2280,1.65,6167,-8.685179710388184,0.16222217679023743,0.0003,6066,0.0018052964005619287,-0.28013384342193604
3492,-0.15111859,2,2283,1.63,6172,-8.664252281188965,0.1619797646999359,0.0003,6071,0.0016050765989348292,-0.2638806104660034
3496,-0.14267576,2,2285,1.62,6179,-8.810783386230469,0.1616411954164505,0.0003,6078,0.0024003759026527405,-0.28657203912734985
3500,-0.1387415,2,2288,1.63,6186,-8.802576065063477,0.16130252182483673,0.0003,6085,0.002428000792860985,-0.25824862718582153
3504,-0.13965442,2,2290,1.66,6195,-8.73150634765625,0.16086746752262115,0.0003,6094,0.0019375316333025694,-0.267505943775177
3508,-0.13738891999999997,2,2293,1.66,6200,-8.696533203125,0.1606263518333435,0.0003,6099,0.0024705452378839254,-0.28427332639694214
3512,-0.13756945,2,2295,1.66,6205,-8.737058639526367,0.1603858470916748,0.0003,6104,0.0029141735285520554,-0.2724560499191284
3516,-0.13802052,2,2298,1.66,6212,-8.72404670715332,0.16005069017410278,0.0003,6111,0.0021270953584462404,-0.24940431118011475
3520,-0.14359585,2,2301,1.67,6219,-8.871194839477539,0.15971599519252777,0.0003,6118,0.0024315102491527796,-0.2649052143096924
3524,-0.14390047,2,2303,1.66,6226,-8.896556854248047,0.15938059985637665,0.0003,6125,0.0018610621336847544,-0.26432862877845764
3528,-0.14385305,2,2306,1.66,6232,-8.8173246383667,0.15909306704998016,0.0003,6131,0.0025330791249871254,-0.2667013704776764
3532,-0.14715540000000002,2,2308,1.69,6241,-8.842567443847656,0.15866351127624512,0.0003,6140,0.0021152589470148087,-0.26301780343055725
3536,-0.14810188,2,2311,1.69,6249,-8.868509292602539,0.15828388929367065,0.0003,6148,0.002001212676987052,-0.2454797625541687
3540,-0.14285253,2,2314,1.69,6257,-8.94403076171875,0.15790492296218872,0.0003,6156,0.0024797548539936543,-0.26165246963500977
3544,-0.14465344000000002,2,2316,1.71,6264,-8.992786407470703,0.15757441520690918,0.0003,6163,0.0026066291611641645,-0.26549825072288513
3548,-0.14023176,2,2319,1.69,6269,-8.912059783935547,0.15733815729618073,0.0003,6168,0.0022295699454844,-0.25979870557785034
3552,-0.14155085,2,2321,1.69,6274,-9.004425048828125,0.1571020483970642,0.0003,6173,0.0024922641459852457,-0.2598338723182678
3556,-0.14505571,2,2324,1.72,6283,-9.049287796020508,0.15667636692523956,0.0003,6182,0.0026131663471460342,-0.2521530091762543
3560,-0.14429365,2,2326,1.71,6288,-8.8562650680542,0.15644025802612305,0.0003,6187,0.001732757780700922,-0.2541458308696747
3564,-0.14023105,2,2329,1.7,6293,-8.996288299560547,0.15620502829551697,0.0003,6192,0.001313087879680097,-0.24604541063308716
3568,-0.13856344,2,2331,1.71,6298,-8.89906120300293,0.1559700220823288,0.0003,6197,0.0025694253854453564,-0.26183074712753296
3572,-0.13494013000000002,2,2334,1.68,6305,-9.039840698242188,0.15564273297786713,0.0003,6204,0.001451385673135519,-0.24511562287807465
3576,-0.13699642999999997,2,2336,1.71,6313,-9.089213371276855,0.15526874363422394,0.0003,6212,0.001494753174483776,-0.2548317313194275
3580,-0.1356268,2,2339,1.69,6318,-9.062677383422852,0.15503495931625366,0.0003,6217,0.0022824928164482117,-0.2590852379798889
3584,-0.13258136,2,2341,1.66,6324,-8.896186828613281,0.1547553688287735,0.0003,6223,0.0015877977712079883,-0.2415623962879181
3588,-0.13141487999999998,2,2344,1.64,6331,-8.968347549438477,0.15443071722984314,0.0003,6230,0.0016156836645677686,-0.25712478160858154
3592,-0.13426044999999998,2,2346,1.68,6340,-9.111998558044434,0.15401539206504822,0.0003,6239,0.0015486672054976225,-0.24149510264396667
3596,-0.13078994,2,2349,1.66,6345,-9.180871963500977,0.1537848562002182,0.0003,6244,0.0017977310344576836,-0.24717678129673004
3600,-0.13438698,2,2351,1.66,6352,-9.12204360961914,0.15346169471740723,0.0003,6251,0.001683842740021646,-0.24327343702316284
3604,-0.13109212,2,2354,1.63,6358,-9.07691764831543,0.15318478643894196,0.0003,6257,0.0018428951734676957,-0.24620182812213898
3608,-0.13282701,2,2357,1.65,6365,-9.096961975097656,0.15286199748516083,0.0003,6264,0.001875916263088584,-0.25279009342193604
3612,-0.13410352,2,2359,1.66,6371,-9.034183502197266,0.1525864601135254,0.0003,6270,0.0014289580285549164,-0.24861666560173035
3616,-0.1325958,2,2362,1.64,6376,-9.077335357666016,0.15235742926597595,0.0003,6275,0.0017379720229655504,-0.24338257312774658
3620,-0.12706318000000003,2,2364,1.64,6383,-8.974604606628418,0.15203776955604553,0.0003,6282,0.0016598871443420649,-0.24962416291236877
3624,-0.12465371000000001,2,2367,1.64,6390,-9.179241180419922,0.15171922743320465,0.0003,6289,0.0020855930633842945,-0.2490413784980774
3628,-0.12318332000000001,2,2370,1.63,6395,-9.149133682250977,0.1514914184808731,0.0003,6294,0.0016390327364206314,-0.24906496703624725
3632,-0.11791613000000002,2,2372,1.6,6401,-9.040277481079102,0.15121829509735107,0.0003,6300,0.0019757109694182873,-0.24892210960388184
3636,-0.11614147999999998,2,2375,1.61,6410,-9.080951690673828,0.15081028640270233,0.0003,6309,0.00172465480864048,-0.24689285457134247
3640,-0.11175544999999999,2,2378,1.58,6415,-9.108534812927246,0.1505843698978424,0.0003,6314,0.0015949660446494818,-0.2440156638622284
3644,-0.11107732999999997,2,2380,1.58,6422,-8.967656135559082,0.1502687782049179,0.0003,6321,0.0015827638562768698,-0.24449600279331207
3648,-0.11180746,2,2383,1.58,6427,-9.037364959716797,0.15004463493824005,0.0003,6326,0.001689105061814189,-0.2391340136528015
3652,-0.1123104,2,2385,1.6,6434,-9.020685195922852,0.14973124861717224,0.0003,6333,0.0015972002875059843,-0.2316173017024994
3656,-0.10615534,2,2388,1.55,6438,-9.109670639038086,0.14955221116542816,0.0003,6337,0.0019224483985453844,-0.2459307760000229
3660,-0.10770989,2,2390,1.55,6443,-9.132960319519043,0.14932861924171448,0.0003,6342,0.0025953396689146757,-0.2543649971485138
3664,-0.1090961,2,2393,1.56,6449,-9.139970779418945,0.14905992150306702,0.0003,6348,0.001500721089541912,-0.22364221513271332
3668,-0.11076972000000002,2,2396,1.56,6454,-9.239418983459473,0.14883635938167572,0.0003,6353,0.0017903611296787858,-0.23916569352149963
3672,-0.11130758,2,2398,1.58,6463,-9.27883243560791,0.14843492209911346,0.0003,6362,0.0018371911719441414,-0.2191198170185089
3676,-0.11039576000000001,2,2401,1.55,6468,-9.176816940307617,0.14821216464042664,0.0003,6367,0.0017005992121994495,-0.2424466907978058
3680,-0.11117768,2,2403,1.58,6476,-9.19093132019043,0.14785802364349365,0.0003,6375,0.0012324738781899214,-0.23648956418037415
3684,-0.11118860000000001,2,2406,1.58,6482,-9.139934539794922,0.147593691945076,0.0003,6381,0.0018613978754729033,-0.23808158934116364
3688,-0.11016606000000001,2,2409,1.6,6491,-9.143770217895508,0.147197887301445,0.0003,6390,0.0017955012153834105,-0.24230703711509705
3692,-0.10816716000000001,2,2411,1.57,6497,-9.16030216217041,0.1469343602657318,0.0003,6396,0.0016506582032889128,-0.24030327796936035
3696,-0.1079169,2,2414,1.57,6502,-9.371075630187988,0.14671514928340912,0.0003,6401,0.0015950058586895466,-0.24103562533855438
3700,-0.10626055000000001,2,2416,1.58,6510,-9.157683372497559,0.14636440575122833,0.0003,6409,0.0013397126458585262,-0.23934078216552734
3704,-0.10878665000000001,2,2419,1.59,6517,-9.119182586669922,0.14605912566184998,0.0003,6416,0.0018679272616282105,-0.23211577534675598
3708,-0.11511444000000001,2,2422,1.58,6523,-9.194671630859375,0.14579829573631287,0.0003,6422,0.0014830350410193205,-0.24157141149044037
3712,-0.11455923,2,2424,1.59,6530,-9.21204948425293,0.14549414813518524,0.0003,6429,0.0016242433339357376,-0.21191611886024475
3716,-0.11833004999999998,2,2427,1.61,6537,-9.25271224975586,0.1451907604932785,0.0003,6436,0.001446206821128726,-0.23693779110908508
3720,-0.11706645,2,2429,1.6,6543,-9.284003257751465,0.14493124186992645,0.0003,6442,0.0015782201662659645,-0.23717673122882843
3724,-0.12168794999999999,2,2432,1.6,6550,-9.324143409729004,0.14462821185588837,0.0003,6449,0.0027234870940446854,-0.23834079504013062
3728,-0.12364325,2,2434,1.61,6556,-9.335086822509766,0.14436852931976318,0.0003,6455,0.0011523580178618431,-0.22121652960777283
3732,-0.12563916,2,2437,1.63,6564,-9.355937957763672,0.14402367174625397,0.0003,6463,0.00142219802364707,-0.22175438702106476
3736,-0.12396345,2,2440,1.6,6570,-9.321413040161133,0.14376606047153473,0.0003,6469,0.001278940704651177,-0.22386732697486877
3740,-0.12550445000000002,2,2442,1.61,6576,-9.248199462890625,0.14350895583629608,0.0003,6475,0.001647637807764113,-0.21876469254493713
3744,-0.13376907000000002,2,2445,1.61,6583,-9.471447944641113,0.14320895075798035,0.0003,6482,0.0017709548119455576,-0.2181057631969452
3748,-0.13791121,2,2447,1.65,6592,-9.228618621826172,0.1428234875202179,0.0003,6491,0.0019281492568552494,-0.21279276907444
3752,-0.14000490999999995,2,2450,1.66,6600,-9.370590209960938,0.142482191324234,0.0003,6499,0.001772081945091486,-0.22923827171325684
3756,-0.14273662,2,2453,1.69,6607,-9.388750076293945,0.14218367636203766,0.0003,6506,0.0015167120145633817,-0.22102704644203186
3760,-0.14082013,2,2455,1.69,6612,-9.353486061096191,0.14197105169296265,0.0003,6511,0.0014619522262364626,-0.22096990048885345
3764,-0.1422205,2,2458,1.71,6620,-9.418910026550293,0.14163227379322052,0.0003,6519,0.0016794304829090834,-0.22115936875343323
3768,-0.14227209999999998,2,2460,1.72,6626,-9.379236221313477,0.14137913286685944,0.0003,6525,0.0017455745255574584,-0.20433372259140015
3772,-0.13691833999999997,2,2463,1.68,6631,-9.321678161621094,0.1411689668893814,0.0003,6530,0.0016655668150633574,-0.21558985114097595
3776,-0.14054376999999998,2,2466,1.7,6638,-9.286958694458008,0.140875443816185,0.0003,6537,0.0013079313794150949,-0.2129664272069931
3780,-0.14054425,2,2468,1.67,6643,-9.403162002563477,0.1406659185886383,0.0003,6542,0.001936427317559719,-0.22141779959201813
3784,-0.14190894,2,2471,1.69,6651,-9.560850143432617,0.1403309404850006,0.0003,6550,0.0015031180810183287,-0.21635112166404724
3788,-0.14581719,2,2474,1.67,6658,-9.49681568145752,0.1400364190340042,0.0003,6557,0.0020376478787511587,-0.2034604400396347
3792,-0.14944201,2,2476,1.68,6665,-9.413215637207031,0.13974213600158691,0.0003,6564,0.001657756045460701,-0.20827022194862366
3796,-0.15435424000000003,2,2479,1.71,6673,-9.596721649169922,0.13940788805484772,0.0003,6572,0.0015111402608454227,-0.2162226140499115
3800,-0.15202895,2,2482,1.68,6678,-9.487720489501953,0.1391996294260025,0.0003,6577,0.0016488069668412209,-0.21344149112701416
