rollout/ep_rew_mean,time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/ent_coef
-0.09878727,2,7930,4580,1.53,2913,7829,0.0003,-11.031350135803223,0.0010720361024141312,-0.1144910678267479,0.09590233117341995
-0.09718629,2,7935,4584,1.5,2916,7834,0.0003,-11.117609024047852,0.0009615527233108878,-0.11609874665737152,0.09576001018285751
-0.09652031,2,7940,4588,1.49,2918,7839,0.0003,-11.127937316894531,0.0009480303851887584,-0.10647715628147125,0.09561818093061447
-0.09704945999999999,2,7947,4592,1.51,2920,7846,0.0003,-11.115595817565918,0.0009027693886309862,-0.1102258488535881,0.09542015939950943
-0.09337613000000002,2,7953,4596,1.51,2923,7852,0.0003,-11.192252159118652,0.0012256780173629522,-0.1128111481666565,0.09525071829557419
-0.09499222000000002,2,7959,4600,1.51,2925,7858,0.0003,-11.05051040649414,0.0013097430346533656,-0.11058749258518219,0.09508101642131805
-0.09668934999999998,2,7966,4604,1.51,2928,7865,0.0003,-10.967879295349121,0.0009566779481247067,-0.1053571105003357,0.09488356858491898
-0.10076431,2,7975,4608,1.54,2930,7874,0.0003,-11.089820861816406,0.0010902199428528547,-0.11257007718086243,0.09462972730398178
-0.10219722999999999,2,7981,4612,1.54,2933,7880,0.0003,-11.101604461669922,0.001073495834134519,-0.1117481142282486,0.0944608673453331
-0.10382918000000001,2,7987,4616,1.55,2935,7886,0.0003,-11.293007850646973,0.0007287049666047096,-0.10772186517715454,0.0942920446395874
-0.10586786999999999,2,7995,4620,1.53,2937,7894,0.0003,-10.911856651306152,0.0008055681246332824,-0.10162617266178131,0.09406739473342896
-0.10540793999999998,2,8000,4624,1.51,2940,7899,0.0003,-11.088651657104492,0.0007996821077540517,-0.11058035492897034,0.09392790496349335
-0.10543994999999999,2,8006,4628,1.52,2942,7905,0.0003,-11.273930549621582,0.0009544476051814854,-0.10537202656269073,0.09376099705696106
-0.1046955,2,8012,4632,1.5,2945,7911,0.0003,-11.226119995117188,0.0011295999865978956,-0.10187269747257233,0.09359384328126907
-0.10701427999999998,2,8017,4636,1.5,2947,7916,0.0003,-11.095932960510254,0.0012262456584721804,-0.10030583292245865,0.09345454722642899
-0.10344137000000002,2,8021,4640,1.49,2949,7920,0.0003,-11.184009552001953,0.000978010124526918,-0.10357160121202469,0.09334345906972885
-0.10082752999999998,2,8027,4644,1.49,2952,7926,0.0003,-11.086027145385742,0.0006350369658321142,-0.10765130817890167,0.09317698329687119
-0.10223026999999998,2,8033,4648,1.49,2954,7932,0.0003,-11.149518013000488,0.0009648158447816968,-0.09365963935852051,0.09301109611988068
-0.10220078999999999,2,8038,4652,1.48,2957,7937,0.0003,-11.137157440185547,0.0009649556595832109,-0.09010513126850128,0.09287317842245102
-0.09996817999999999,2,8042,4656,1.45,2959,7941,0.0003,-11.405766487121582,0.001076146145351231,-0.11379349231719971,0.09276283532381058
-0.10147876000000002,2,8048,4660,1.46,2961,7947,0.0003,-11.028745651245117,0.0011199777945876122,-0.09244291484355927,0.09259731322526932
-0.10569869000000003,2,8053,4664,1.45,2964,7952,0.0003,-11.192780494689941,0.0008514819201081991,-0.09222088009119034,0.09246009588241577
-0.10701359999999999,2,8060,4668,1.45,2966,7959,0.0003,-11.35493278503418,0.0007497833576053381,-0.11172347515821457,0.09226824343204498
-0.11174468999999998,2,8068,4672,1.49,2969,7967,0.0003,-11.213282585144043,0.0008425986743532121,-0.09874159097671509,0.09204886108636856
-0.11315156,2,8074,4676,1.5,2971,7973,0.0003,-11.091863632202148,0.0010178890079259872,-0.10504510998725891,0.09188467264175415
-0.11569694999999999,2,8081,4680,1.51,2974,7980,0.0003,-11.039807319641113,0.0009446856565773487,-0.10043278336524963,0.09169410169124603
-0.11963607000000001,2,8089,4684,1.54,2976,7988,0.0003,-11.285806655883789,0.0006277384236454964,-0.09774570167064667,0.09147633612155914
-0.11856444999999999,2,8093,4688,1.53,2978,7992,0.0003,-11.013794898986816,0.001262601581402123,-0.1006573736667633,0.09136756509542465
-0.11658976999999998,2,8098,4692,1.51,2981,7997,0.0003,-11.318192481994629,0.0009885288309305906,-0.09524132311344147,0.09123250097036362
-0.11871644999999999,2,8106,4696,1.53,2983,8005,0.0003,-11.396140098571777,0.0009054832626134157,-0.10445196181535721,0.09101702272891998
-0.11844814,2,8114,4700,1.55,2986,8013,0.0003,-11.177196502685547,0.000973898742813617,-0.10391522943973541,0.09080123156309128
-0.1192386,2,8120,4704,1.54,2988,8019,0.0003,-11.264591217041016,0.0010491970460861921,-0.08940282464027405,0.09064041823148727
-0.11470778999999999,2,8125,4708,1.5,2991,8024,0.0003,-11.43952751159668,0.0009362617274746299,-0.09822947531938553,0.09050683677196503
-0.11522649,2,8132,4712,1.51,2993,8031,0.0003,-11.38440990447998,0.000864826375618577,-0.09908275306224823,0.0903199166059494
-0.11984795999999999,2,8139,4716,1.52,2995,8038,0.0003,-11.445869445800781,0.0008367231348529458,-0.09949100017547607,0.09013309329748154
-0.11534984000000001,2,8145,4720,1.5,2998,8044,0.0003,-11.154726028442383,0.0010113702155649662,-0.09725738316774368,0.08997280150651932
-0.11335489000000003,2,8151,4724,1.51,3000,8050,0.0003,-11.408374786376953,0.0012282251846045256,-0.09516137838363647,0.08981255441904068
-0.11467856,2,8157,4728,1.51,3003,8056,0.0003,-11.258342742919922,0.0015481977025046945,-0.11079870164394379,0.08965206891298294
-0.11310443000000003,2,8162,4732,1.5,3005,8061,0.0003,-11.18635368347168,0.0007789212395437062,-0.09574413299560547,0.08951881527900696
-0.11119000999999999,2,8167,4736,1.5,3007,8066,0.0003,-11.284260749816895,0.0010796589776873589,-0.11096333712339401,0.08938613533973694
-0.11277942999999999,2,8174,4740,1.53,3010,8073,0.0003,-11.330846786499023,0.0007996537024155259,-0.09415069222450256,0.08920092135667801
-0.11418681999999998,2,8180,4744,1.53,3012,8079,0.0003,-11.259368896484375,0.0010865300428122282,-0.10240709781646729,0.08904226124286652
-0.11337318999999997,2,8186,4748,1.53,3015,8085,0.0003,-11.225414276123047,0.0009849441703408957,-0.08263535797595978,0.08888426423072815
-0.11517619999999998,2,8195,4752,1.57,3017,8094,0.0003,-11.405498504638672,0.0008223223267123103,-0.09267345815896988,0.08864740282297134
-0.12067718,2,8204,4756,1.62,3020,8103,0.0003,-11.35219955444336,0.0007121233502402902,-0.0875379890203476,0.08841047435998917
-0.11873007000000001,2,8209,4760,1.61,3022,8108,0.0003,-11.451261520385742,0.0009514626581221819,-0.09211565554141998,0.08827927708625793
-0.11655521,2,8215,4764,1.62,3025,8114,0.0003,-11.454398155212402,0.0009121544426307082,-0.10535725206136703,0.08812238276004791
-0.1147968,2,8221,4768,1.61,3027,8120,0.0003,-11.343450546264648,0.0007738051936030388,-0.08422575145959854,0.08796614408493042
-0.11003962999999999,2,8226,4772,1.58,3029,8125,0.0003,-11.585633277893066,0.0009014008101075888,-0.08870856463909149,0.08783631026744843
-0.10930776,2,8232,4776,1.58,3032,8131,0.0003,-11.307880401611328,0.0008410816662944853,-0.09638969600200653,0.08768051117658615
-0.1068847,2,8237,4780,1.56,3034,8136,0.0003,-11.403573036193848,0.001117481617256999,-0.08688995987176895,0.08755076676607132
-0.10089571000000003,2,8241,4784,1.52,3037,8140,0.0003,-11.560213088989258,0.0009756546351127326,-0.0922338217496872,0.08744706958532333
-0.10457835999999998,2,8246,4788,1.53,3039,8145,0.0003,-11.428770065307617,0.0011078794486820698,-0.09609020501375198,0.08731750398874283
-0.10444044000000002,2,8251,4792,1.53,3041,8150,0.0003,-11.39706039428711,0.0008377375779673457,-0.09311062097549438,0.08718811720609665
-0.10167498999999999,2,8257,4796,1.51,3044,8156,0.0003,-11.535660743713379,0.001158388564363122,-0.08627103269100189,0.08703332394361496
-0.10339440999999999,2,8266,4800,1.52,3046,8165,0.0003,-11.523500442504883,0.0008357231272384524,-0.09370938688516617,0.08680159598588943
-0.10295363,2,8272,4804,1.52,3049,8171,0.0003,-11.62312126159668,0.0007238936377689242,-0.0921013131737709,0.0866478905081749
-0.10259956,2,8277,4808,1.52,3051,8176,0.0003,-11.44523811340332,0.0009177788742817938,-0.09202568233013153,0.0865200012922287
-0.10051768000000001,2,8283,4812,1.51,3053,8182,0.0003,-11.464753150939941,0.0007933745509944856,-0.09225160628557205,0.08636664599180222
-0.09363648000000001,2,8288,4816,1.49,3056,8187,0.0003,-11.392646789550781,0.0009266776032745838,-0.07608990371227264,0.08623913675546646
-0.09467964000000001,2,8293,4820,1.48,3058,8192,0.0003,-11.595308303833008,0.0010604232084006071,-0.08548123389482498,0.08611179888248444
-0.09840005,2,8301,4824,1.5,3061,8200,0.0003,-11.499195098876953,0.0010521437507122755,-0.07487331330776215,0.08590814471244812
-0.09506942,2,8305,4828,1.48,3063,8204,0.0003,-11.39417552947998,0.001075482927262783,-0.08331666141748428,0.08580648899078369
-0.09407319000000001,2,8311,4832,1.49,3066,8210,0.0003,-11.705610275268555,0.0011851668823510408,-0.08726635575294495,0.08565442264080048
-0.09377737000000001,2,8318,4836,1.51,3068,8217,0.0003,-11.552915573120117,0.00081377022434026,-0.0848824754357338,0.08547685295343399
-0.09325391999999999,2,8325,4840,1.51,3070,8224,0.0003,-11.600764274597168,0.0008662553736940026,-0.08667992055416107,0.0852995216846466
-0.09611626,2,8332,4844,1.52,3073,8231,0.0003,-11.358942985534668,0.0006260239752009511,-0.0801861435174942,0.08512244373559952
-0.09728439999999998,2,8337,4848,1.51,3075,8236,0.0003,-11.481559753417969,0.0011241238098591566,-0.0835597962141037,0.0849963054060936
-0.09455418,2,8343,4852,1.48,3078,8242,0.0003,-11.6118803024292,0.0009061159216798842,-0.08972959220409393,0.0848454013466835
-0.09369601000000001,2,8350,4856,1.46,3080,8249,0.0003,-11.673334121704102,0.000998712726868689,-0.10110065340995789,0.08466961979866028
-0.09554857999999998,2,8356,4860,1.47,3082,8255,0.0003,-11.559741020202637,0.0011959429830312729,-0.08630342781543732,0.0845194160938263
-0.09916404999999998,2,8366,4864,1.51,3085,8265,0.0003,-11.584739685058594,0.0005950945196673274,-0.08696936070919037,0.08427004516124725
-0.09866391000000001,2,8372,4868,1.51,3087,8271,0.0003,-11.621946334838867,0.0008913364144973457,-0.07729129493236542,0.08412067592144012
-0.09987057,2,8381,4872,1.55,3090,8280,0.0003,-11.595043182373047,0.0008819224312901497,-0.08934009075164795,0.08389703929424286
-0.10024159999999999,2,8386,4876,1.54,3092,8285,0.0003,-11.7646484375,0.000729819992557168,-0.07616592943668365,0.08377350121736526
-0.10071072999999998,2,8392,4880,1.55,3095,8291,0.0003,-11.589759826660156,0.0011994307860732079,-0.07914716750383377,0.08362522721290588
-0.10414139999999998,2,8397,4884,1.56,3097,8296,0.0003,-11.498440742492676,0.0008377940393984318,-0.08595772832632065,0.08350182324647903
-0.10410610999999999,2,8404,4888,1.58,3099,8303,0.0003,-11.531776428222656,0.0009787860326468945,-0.08681169152259827,0.0833297148346901
-0.10526906999999999,2,8411,4892,1.6,3102,8310,0.0003,-11.600770950317383,0.0009326864965260029,-0.08570680022239685,0.0831575021147728
-0.10754644000000002,2,8417,4896,1.6,3104,8316,0.0003,-11.686135292053223,0.0012029167264699936,-0.07948426902294159,0.08301006257534027
-0.10775263000000003,2,8426,4900,1.6,3107,8325,0.0003,-11.677077293395996,0.0005886141443625093,-0.07812836766242981,0.08278907835483551
-0.10747698,2,8434,4904,1.62,3109,8333,0.0003,-11.580520629882812,0.000705340295098722,-0.07908100634813309,0.08259309083223343
-0.11005004999999998,2,8441,4908,1.64,3112,8340,0.0003,-11.636908531188965,0.0007169143063947558,-0.08368454873561859,0.08242274075746536
-0.11067886999999998,2,8448,4912,1.65,3115,8347,0.0003,-11.581735610961914,0.0009171411511488259,-0.0768507793545723,0.08225259184837341
-0.11458468999999999,2,8457,4916,1.69,3117,8356,0.0003,-11.617993354797363,0.000684658414684236,-0.07343690097332001,0.0820339173078537
-0.11307046999999999,2,8463,4920,1.7,3120,8362,0.0003,-11.589600563049316,0.0006595519371330738,-0.08022402226924896,0.08188825100660324
-0.10854129,2,8468,4924,1.67,3122,8367,0.0003,-11.500297546386719,0.0008761748904362321,-0.078866146504879,0.081767238676548
-0.11360904999999998,2,8476,4928,1.71,3125,8375,0.0003,-11.735998153686523,0.0007042304496280849,-0.08197857439517975,0.08157464861869812
-0.11526509000000001,2,8483,4932,1.72,3127,8382,0.0003,-11.685293197631836,0.0007665242883376777,-0.06915843486785889,0.08140601962804794
-0.12039555,2,8490,4936,1.72,3130,8389,0.0003,-11.707626342773438,0.0008340468048118055,-0.08525937795639038,0.08123735338449478
-0.12158541999999997,2,8496,4940,1.71,3132,8395,0.0003,-11.692153930664062,0.0006658099591732025,-0.07681475579738617,0.08109330385923386
-0.11834034,2,8502,4944,1.7,3135,8401,0.0003,-11.566542625427246,0.0007974208565428853,-0.07695527374744415,0.08094976097345352
-0.11443492000000002,2,8507,4948,1.7,3137,8406,0.0003,-11.772035598754883,0.0007746610790491104,-0.07376120239496231,0.08083071559667587
-0.11497386999999999,2,8512,4952,1.69,3139,8411,0.0003,-12.039772033691406,0.000832045916467905,-0.0804716944694519,0.08071181923151016
-0.11093733000000001,2,8517,4956,1.67,3142,8416,0.0003,-11.778063774108887,0.0012284638360142708,-0.08010367304086685,0.08059249818325043
-0.11092141,2,8522,4960,1.66,3144,8421,0.0003,-11.746243476867676,0.0008641969179734588,-0.0768808126449585,0.08047342300415039
-0.10568718,2,8526,4964,1.6,3147,8425,0.0003,-11.89073371887207,0.0006722926627844572,-0.07753422856330872,0.08037823438644409
-0.10498799,2,8531,4968,1.59,3149,8430,0.0003,-11.819025039672852,0.0007633062778040767,-0.0777047723531723,0.08025919646024704
-0.10327456,2,8536,4972,1.55,3151,8435,0.0003,-11.763731002807617,0.0009554471471346915,-0.08442793786525726,0.08014009892940521
-0.10306870999999998,2,8543,4976,1.57,3154,8442,0.0003,-11.75251293182373,0.0007349561783485115,-0.06950029730796814,0.07997409999370575
-0.10025088,2,8547,4980,1.55,3156,8446,0.0003,-11.772703170776367,0.0005468290764838457,-0.06752282381057739,0.07987949997186661
-0.09891468999999999,2,8554,4984,1.57,3159,8453,0.0003,-11.849542617797852,0.0012458537239581347,-0.07560095936059952,0.07971428334712982
-0.09754207999999999,2,8563,4988,1.59,3161,8462,0.0003,-11.859708786010742,0.0008338079787790775,-0.07294643670320511,0.07950243353843689
-0.09629612,2,8568,4992,1.57,3163,8467,0.0003,-12.088935852050781,0.0008374209282919765,-0.07280907034873962,0.07938497513532639
-0.09347401000000001,2,8572,4996,1.55,3166,8471,0.0003,-11.751096725463867,0.0009754818165674806,-0.07137107849121094,0.07929087430238724
-0.09077121,2,8581,5000,1.55,3168,8480,0.0003,-11.666913986206055,0.0006618533516302705,-0.06468826532363892,0.0790800154209137
-0.08902446999999997,2,8586,5004,1.52,3171,8485,0.0003,-11.89297866821289,0.0010443958453834057,-0.0674697682261467,0.07896322011947632
-0.09031362,2,8592,5008,1.51,3173,8491,0.0003,-11.760337829589844,0.000726638245396316,-0.07151054590940475,0.0788232833147049
-0.08902794000000001,2,8599,5012,1.51,3176,8498,0.0003,-12.014165878295898,0.0010065165115520358,-0.07572078704833984,0.07866077870130539
-0.08624343,2,8605,5016,1.48,3178,8504,0.0003,-11.90477466583252,0.0008664323249831796,-0.07104465365409851,0.07852150499820709
-0.08783873000000002,2,8609,5020,1.46,3180,8508,0.0003,-11.901002883911133,0.0008734943112358451,-0.0732133686542511,0.07842856645584106
-0.08862094,2,8615,5024,1.47,3183,8514,0.0003,-11.924809455871582,0.000819866603706032,-0.07659375667572021,0.07828947901725769
-0.08575182999999997,2,8620,5028,1.44,3185,8519,0.0003,-11.975940704345703,0.0010515612084418535,-0.06783410906791687,0.07817387580871582
-0.08279668000000001,2,8624,5032,1.41,3188,8523,0.0003,-11.98084545135498,0.0007602908881381154,-0.06480143219232559,0.07808151841163635
-0.07668612999999999,2,8630,5036,1.4,3190,8529,0.0003,-11.921234130859375,0.0008383869426324964,-0.0616745725274086,0.07794325053691864
-0.07492943,2,8636,5040,1.4,3192,8535,0.0003,-11.891817092895508,0.000814937346149236,-0.08150890469551086,0.0778050571680069
-0.07633276,2,8644,5044,1.42,3195,8543,0.0003,-11.963927268981934,0.0006543414783664048,-0.06874412298202515,0.07762157171964645
-0.07697653,2,8649,5048,1.42,3197,8548,0.0003,-11.823158264160156,0.0007328999927267432,-0.07369023561477661,0.0775071233510971
-0.07593153,2,8653,5052,1.41,3200,8552,0.0003,-11.915292739868164,0.000826313509605825,-0.06976576149463654,0.07741555571556091
-0.0792109,2,8661,5056,1.44,3202,8560,0.0003,-11.851853370666504,0.0006406296161003411,-0.06593924760818481,0.07723256200551987
-0.07865202,2,8667,5060,1.45,3205,8566,0.0003,-11.786566734313965,0.0008384694810956717,-0.07544407248497009,0.07709568738937378
-0.08424523,2,8673,5064,1.47,3207,8572,0.0003,-11.859859466552734,0.0006509731756523252,-0.07031910866498947,0.07695934921503067
-0.08681050000000003,2,8679,5068,1.48,3209,8578,0.0003,-11.833793640136719,0.0007224369328469038,-0.06724319607019424,0.07682324945926666
-0.08806156999999999,2,8687,5072,1.51,3212,8586,0.0003,-11.918756484985352,0.0007958783535286784,-0.0688331127166748,0.07664206624031067
-0.09066329999999999,2,8694,5076,1.51,3214,8593,0.0003,-12.030830383300781,0.0005440240493044257,-0.07474396377801895,0.07648380100727081
-0.09218824999999997,2,8701,5080,1.54,3217,8600,0.0003,-12.050163269042969,0.0007088839774951339,-0.06799108535051346,0.07632586359977722
-0.09460263999999999,2,8709,5084,1.55,3219,8608,0.0003,-11.681660652160645,0.000757528527174145,-0.06619181483983994,0.07614511996507645
-0.09161667000000001,2,8714,5088,1.51,3222,8613,0.0003,-11.896196365356445,0.000734429806470871,-0.0762963816523552,0.07603255659341812
-0.09074199,2,8719,5092,1.51,3224,8618,0.0003,-11.922172546386719,0.0008818023488856852,-0.06844419986009598,0.0759204849600792
-0.09069729999999998,2,8724,5096,1.52,3226,8623,0.0003,-12.005376815795898,0.000610040151514113,-0.06758394837379456,0.07580861449241638
-0.08926244,2,8731,5100,1.5,3229,8630,0.0003,-11.771985054016113,0.0008026816649362445,-0.05994409695267677,0.07565241307020187
-0.09231689,2,8739,5104,1.53,3231,8638,0.0003,-11.879692077636719,0.0006099810125306249,-0.060699839144945145,0.07547470927238464
-0.09028878000000003,2,8745,5108,1.53,3234,8644,0.0003,-11.873919486999512,0.0005921795964241028,-0.07329241186380386,0.07534155249595642
-0.09026818000000002,2,8751,5112,1.52,3236,8650,0.0003,-12.135955810546875,0.0008994477102532983,-0.0634545087814331,0.07520867884159088
-0.09017299999999999,2,8756,5116,1.51,3239,8655,0.0003,-12.023001670837402,0.0008385623805224895,-0.06537436693906784,0.07509779930114746
-0.09247059,2,8762,5120,1.53,3241,8661,0.0003,-12.24101734161377,0.0006562115158885717,-0.07522997260093689,0.07496464997529984
-0.0930978,2,8767,5124,1.52,3244,8666,0.0003,-12.056037902832031,0.0010268634650856256,-0.06786669790744781,0.07485367357730865
-0.09207492000000002,2,8772,5128,1.52,3246,8671,0.0003,-11.714855194091797,0.000601335777901113,-0.06405828148126602,0.07474303990602493
-0.09519362999999999,2,8778,5132,1.54,3248,8677,0.0003,-11.936363220214844,0.0007234895601868629,-0.06977023929357529,0.07461130619049072
-0.09667394000000001,2,8784,5136,1.54,3251,8683,0.0003,-12.025054931640625,0.0010845593642443419,-0.06409000605344772,0.07448002696037292
-0.09803988000000001,2,8789,5140,1.53,3253,8688,0.0003,-11.975177764892578,0.000752712250687182,-0.05730927363038063,0.0743703693151474
-0.09940482,2,8797,5144,1.53,3256,8696,0.0003,-12.112887382507324,0.0007501878426410258,-0.05490203574299812,0.07419491559267044
-0.09960717,2,8803,5148,1.54,3258,8702,0.0003,-12.040037155151367,0.0006879799766466022,-0.06547489017248154,0.07406402379274368
-0.10067717,2,8809,5152,1.56,3260,8708,0.0003,-11.979169845581055,0.0007374124834313989,-0.05769693851470947,0.0739334300160408
-0.09679011000000001,2,8814,5156,1.53,3263,8713,0.0003,-12.20059585571289,0.0007649523904547095,-0.06154289096593857,0.07382441312074661
-0.10097932999999999,2,8822,5160,1.55,3265,8721,0.0003,-11.914021492004395,0.0006696098716929555,-0.06269492954015732,0.07365024834871292
-0.09575836,2,8827,5164,1.54,3268,8726,0.0003,-11.970504760742188,0.0005685180076397955,-0.06337099522352219,0.07354208827018738
-0.09236742000000002,2,8831,5168,1.52,3270,8730,0.0003,-12.094472885131836,0.0006401531863957644,-0.057624347507953644,0.07345587015151978
-0.09236578,2,8837,5172,1.5,3273,8736,0.0003,-12.109521865844727,0.0007066122489050031,-0.06265243887901306,0.07332686334848404
-0.09190904000000001,2,8845,5176,1.51,3275,8744,0.0003,-12.04074478149414,0.0006179159390740097,-0.05442805588245392,0.07315435260534286
-0.09220287,2,8851,5180,1.5,3277,8750,0.0003,-12.109818458557129,0.0006955285789445043,-0.05753990262746811,0.07302472740411758
-0.09138020999999999,2,8857,5184,1.48,3280,8756,0.0003,-12.120402336120605,0.0009227369446307421,-0.059515733271837234,0.07289540767669678
-0.09131379,2,8861,5188,1.47,3282,8760,0.0003,-12.280583381652832,0.0007098103524185717,-0.0669945776462555,0.07280930876731873
-0.09602899999999998,2,8867,5192,1.48,3285,8766,0.0003,-12.081562042236328,0.0007298744167201221,-0.05717933923006058,0.07268011569976807
-0.09670875000000001,2,8871,5196,1.47,3287,8770,0.0003,-12.257918357849121,0.0008195054833777249,-0.06386929750442505,0.07259409874677658
-0.09628778,2,8877,5200,1.46,3289,8776,0.0003,-11.917906761169434,0.0007132331375032663,-0.05917578563094139,0.07246517390012741
-0.09497019000000001,2,8883,5204,1.44,3292,8782,0.0003,-12.116032600402832,0.0006687151035293937,-0.05586426705121994,0.072336845099926
-0.09330938000000001,2,8888,5208,1.43,3294,8787,0.0003,-12.059654235839844,0.0006670920993201435,-0.05567336827516556,0.07223011553287506
-0.09102042,2,8893,5212,1.42,3297,8792,0.0003,-12.082232475280762,0.0006898294668644667,-0.06457781791687012,0.07212373614311218
-0.09066229999999999,2,8898,5216,1.42,3299,8797,0.0003,-11.842044830322266,0.0009160926565527916,-0.052889902144670486,0.07201771438121796
-0.08958819999999998,2,8905,5220,1.43,3301,8804,0.0003,-12.225255966186523,0.0006781929987482727,-0.06761366128921509,0.07187013328075409
-0.08714945000000002,2,8909,5224,1.42,3304,8808,0.0003,-12.16427230834961,0.0006621342618018389,-0.07242339849472046,0.07178567349910736
-0.08841154000000001,2,8914,5228,1.42,3306,8813,0.0003,-12.31721305847168,0.0007728245109319687,-0.06454935669898987,0.07168018072843552
-0.08786923999999999,2,8921,5232,1.43,3309,8820,0.0003,-12.103561401367188,0.000732910877559334,-0.05535546690225601,0.07153237611055374
-0.08731007000000002,2,8927,5236,1.43,3311,8826,0.0003,-12.071151733398438,0.0006627641851082444,-0.06336803734302521,0.07140591740608215
-0.08610219000000002,2,8932,5240,1.43,3313,8831,0.0003,-11.973773956298828,0.0006708329310640693,-0.05227869749069214,0.07130105793476105
-0.08672231,2,8939,5244,1.42,3316,8838,0.0003,-12.192773818969727,0.0008065680740401149,-0.059828076511621475,0.07115437090396881
-0.08982104999999999,2,8949,5248,1.46,3318,8848,0.0003,-12.380997657775879,0.0007921743672341108,-0.04642908647656441,0.07094427943229675
-0.08931215999999999,2,8954,5252,1.45,3321,8853,0.0003,-12.26141357421875,0.0006558626191690564,-0.05406752973794937,0.07083939015865326
-0.09109272999999997,2,8959,5256,1.45,3323,8858,0.0003,-12.460660934448242,0.0006421850994229317,-0.057756826281547546,0.07073493301868439
-0.08752464999999997,2,8965,5260,1.43,3326,8864,0.0003,-12.384989738464355,0.0005805388209410012,-0.044711943715810776,0.07060994952917099
-0.08627891,2,8971,5264,1.44,3328,8870,0.0003,-12.126755714416504,0.0005651862593367696,-0.06149296462535858,0.07048524171113968
-0.0885151,2,8978,5268,1.47,3331,8877,0.0003,-12.0684814453125,0.0005974547239020467,-0.05408814176917076,0.0703401193022728
-0.09285991999999998,2,8986,5272,1.49,3333,8885,0.0003,-12.092123031616211,0.0007822104962542653,-0.05287563428282738,0.07017472386360168
-0.09363741,2,8994,5276,1.49,3335,8893,0.0003,-12.176701545715332,0.0006494959816336632,-0.055971793830394745,0.07001008093357086
-0.09344737999999998,2,9002,5280,1.51,3338,8901,0.0003,-12.255782127380371,0.0007540914230048656,-0.04985459893941879,0.06984581053256989
-0.09122625000000001,2,9008,5284,1.51,3340,8907,0.0003,-12.251443862915039,0.0003669433353934437,-0.04841376841068268,0.06972268968820572
-0.09279557000000001,2,9013,5288,1.52,3343,8912,0.0003,-12.412151336669922,0.0005394709296524525,-0.05793276056647301,0.069620281457901
-0.09093964,2,9019,5292,1.52,3345,8918,0.0003,-12.261031150817871,0.000554016325622797,-0.05335450544953346,0.0694974809885025
-0.08995190000000002,2,9024,5296,1.53,3348,8923,0.0003,-12.301694869995117,0.0012049542274326086,-0.06052594631910324,0.06939541548490524
-0.09138523999999998,2,9031,5300,1.54,3350,8930,0.0003,-12.411969184875488,0.0007620363030582666,-0.05124012380838394,0.06925274431705475
-0.09327141,2,9039,5304,1.56,3353,8938,0.0003,-12.201852798461914,0.000646312371827662,-0.047752849757671356,0.06908997893333435
-0.09388681999999998,2,9043,5308,1.55,3355,8942,0.0003,-12.216474533081055,0.0006584397051483393,-0.053227126598358154,0.06900881230831146
-0.09593561999999999,2,9049,5312,1.56,3357,8948,0.0003,-12.263236045837402,0.0007841897895559669,-0.0436553917825222,0.06888692080974579
-0.09649229999999999,2,9056,5316,1.58,3360,8955,0.0003,-12.309733390808105,0.0008651050156913698,-0.05066971480846405,0.06874457746744156
-0.09401346000000001,2,9061,5320,1.56,3362,8960,0.0003,-12.33092975616455,0.0007447062525898218,-0.046406473964452744,0.06864329427480698
-0.09778409,2,9070,5324,1.61,3365,8969,0.0003,-12.41989517211914,0.000658042321447283,-0.044499266892671585,0.06846167892217636
-0.09978857999999999,2,9078,5328,1.64,3367,8977,0.0003,-12.424073219299316,0.000799085886683315,-0.04425926133990288,0.06830058991909027
-0.10040915999999997,2,9083,5332,1.62,3370,8982,0.0003,-12.266532897949219,0.000648289336822927,-0.04188360273838043,0.06820010393857956
-0.09943841,2,9088,5336,1.61,3372,8987,0.0003,-12.103857040405273,0.0007795594865456223,-0.05999743193387985,0.06809977442026138
-0.09751368,2,9093,5340,1.61,3374,8992,0.0003,-12.274171829223633,0.000640413723886013,-0.05834101885557175,0.06799988448619843
-0.09418626999999999,2,9100,5344,1.61,3377,8999,0.0003,-12.512911796569824,0.0007271274807862937,-0.05036841332912445,0.0678606927394867
-0.09157205000000002,2,9106,5348,1.57,3379,9005,0.0003,-12.562966346740723,0.0008217748836614192,-0.05585884302854538,0.06774144619703293
-0.09050650000000003,2,9111,5352,1.57,3382,9010,0.0003,-12.668634414672852,0.0007458472973667085,-0.05455654114484787,0.06764186173677444
-0.08826093,2,9117,5356,1.58,3384,9016,0.0003,-12.419556617736816,0.0008577335975132883,-0.0478346012532711,0.06752271205186844
-0.08762617,2,9121,5360,1.56,3387,9020,0.0003,-12.341911315917969,0.0007084363023750484,-0.041465140879154205,0.06744350492954254
-0.08861344999999998,2,9126,5364,1.55,3389,9025,0.0003,-12.421509742736816,0.0005478512030094862,-0.04957157373428345,0.06734457612037659
-0.08706988,2,9132,5368,1.54,3392,9031,0.0003,-12.466547012329102,0.0006815851666033268,-0.041867733001708984,0.06722606718540192
-0.08063698999999999,2,9136,5372,1.5,3394,9035,0.0003,-12.417234420776367,0.0006261320668272674,-0.0476347915828228,0.06714698672294617
