time/time_elapsed,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,time/fps,train/ent_coef,train/ent_coef_loss,time/episodes,train/actor_loss,train/learning_rate,time/total_timesteps,train/n_updates
2122,338.0,0.09153121709823608,104.22868858999996,52,0.013772204518318176,0.4473389983177185,344,-20.465892791748047,0.0003,111800,211599
2147,338.0,0.07526612281799316,104.71754092,52,0.014244896359741688,0.8789925575256348,348,-20.533472061157227,0.0003,113100,212899
2172,338.0,1.246032953262329,105.09713824000002,52,0.014351218938827515,0.43498849868774414,352,-19.804080963134766,0.0003,114400,214199
2197,338.0,0.12127688527107239,105.1108655,52,0.014671205542981625,0.39138996601104736,356,-21.552001953125,0.0003,115700,215499
2222,338.0,0.2829333245754242,105.31740666,52,0.014680883847177029,0.8855330944061279,360,-21.104053497314453,0.0003,117000,216799
2247,338.0,0.1043195053935051,105.62073448000002,52,0.014113991521298885,-0.46788591146469116,364,-20.41206932067871,0.0003,118300,218099
2272,338.0,0.6219831705093384,105.82082456,52,0.01407713908702135,-0.19616279006004333,368,-21.170373916625977,0.0003,119600,219399
2296,338.0,0.11126797646284103,105.48820995000001,52,0.014333957806229591,0.35636210441589355,372,-20.71459197998047,0.0003,120900,220699
2321,333.66,0.47443586587905884,104.02844874,52,0.014289434999227524,0.19894184172153473,376,-21.267454147338867,0.0003,122200,221999
2346,330.93,0.08861616253852844,103.38522757000001,52,0.014475583098828793,1.0308558940887451,380,-21.29128646850586,0.0003,123500,223299
2371,329.57,0.08871255069971085,104.07983366,52,0.01496080495417118,0.7675237655639648,384,-21.153553009033203,0.0003,124800,224599
2396,325.82,2.481165885925293,105.11899196999998,52,0.014319208450615406,0.6118433475494385,388,-20.391647338867188,0.0003,126100,225899
2421,325.0,1.8001532554626465,106.43602382999998,52,0.014624959789216518,-0.5669472217559814,392,-21.314943313598633,0.0003,127400,227199
2446,325.0,0.09168596565723419,107.29121884999999,52,0.014411771669983864,-0.5139608383178711,396,-22.071826934814453,0.0003,128700,228499
2471,325.0,4.145824909210205,107.64347085,52,0.014275672845542431,0.3883635997772217,400,-21.545637130737305,0.0003,130000,229799
2495,321.81,0.07227583974599838,107.32593315,52,0.01453118585050106,0.7082109451293945,404,-21.52499008178711,0.0003,131300,231099
2520,325.0,0.20077630877494812,108.43137251,52,0.014186018146574497,-0.027506738901138306,408,-21.55008316040039,0.0003,132600,232399
2545,325.0,0.2041163295507431,108.39944248999998,52,0.014236971735954285,0.4730184078216553,412,-21.624988555908203,0.0003,133900,233699
2570,325.0,0.10871613770723343,108.40425867000002,52,0.014190111309289932,-1.5616995096206665,416,-20.706249237060547,0.0003,135200,234999
2595,325.0,0.06071759760379791,108.94036753999998,52,0.014040443114936352,0.07645261287689209,420,-22.49059295654297,0.0003,136500,236299
2620,325.0,0.9267638325691223,108.94589696999999,52,0.014291364699602127,-0.394737184047699,424,-21.131425857543945,0.0003,137800,237599
2644,325.0,0.2021837830543518,108.97906936999998,52,0.013627028092741966,1.5644850730895996,428,-20.881275177001953,0.0003,139100,238899
2669,325.0,1.0035029649734497,109.1685802,52,0.013625468127429485,0.8487548232078552,432,-20.9516658782959,0.0003,140400,240199
2694,325.0,0.6018677949905396,109.58769902,52,0.013917893171310425,-0.6639963388442993,436,-21.068815231323242,0.0003,141700,241499
2719,325.0,0.13894301652908325,109.87822629,52,0.014276093803346157,0.7149564623832703,440,-21.088096618652344,0.0003,143000,242799
2744,325.0,0.14966720342636108,109.95861062,52,0.014459081925451756,0.8393685817718506,444,-22.012569427490234,0.0003,144300,244099
2769,325.0,1.4149644374847412,109.91652096,52,0.013581911101937294,0.8268197178840637,448,-21.562294006347656,0.0003,145600,245399
2793,325.0,0.056255124509334564,110.08820837000002,52,0.014194279909133911,0.21302634477615356,452,-21.320220947265625,0.0003,146900,246699
2819,325.0,3.9582717418670654,110.21084332000001,52,0.014635143801569939,0.10005843639373779,456,-21.134132385253906,0.0003,148200,247999
2843,325.0,0.11647161096334457,110.13880221,52,0.013926476240158081,-0.3904850482940674,460,-22.164600372314453,0.0003,149500,249299
2868,325.0,0.11120590567588806,110.18134817999997,52,0.013985617086291313,0.18189606070518494,464,-21.426923751831055,0.0003,150800,250599
2893,325.0,0.19065797328948975,110.12948032,52,0.014158109202980995,-1.0736768245697021,468,-21.831714630126953,0.0003,152100,251899
2917,325.0,1.741040825843811,110.16816033,52,0.01416367944329977,0.339447557926178,472,-22.23640251159668,0.0003,153400,253199
2942,325.0,3.472292423248291,110.21258536,52,0.014147087931632996,0.5319778919219971,476,-21.517314910888672,0.0003,154700,254499
2967,325.0,0.13051676750183105,110.45184917,52,0.014130955561995506,0.2321363389492035,480,-21.905994415283203,0.0003,156000,255799
2992,325.0,0.0936766266822815,110.66202521999998,52,0.014531116001307964,-0.43609803915023804,484,-23.203359603881836,0.0003,157300,257099
3016,325.0,0.2896008789539337,110.47703904,52,0.014404297806322575,0.17048105597496033,488,-20.686527252197266,0.0003,158600,258399
3042,325.0,0.07577461004257202,110.69176053,52,0.014190166257321835,-0.8867306113243103,492,-22.938861846923828,0.0003,159900,259699
3067,325.0,4.804389953613281,110.88337547999998,52,0.013795695267617702,0.7104758024215698,496,-22.065902709960938,0.0003,161200,260999
3092,325.0,0.062435343861579895,110.98759558,52,0.014548483304679394,1.4627552032470703,500,-22.189125061035156,0.0003,162500,262299
3117,325.0,0.18841880559921265,110.95033088000002,52,0.014473470859229565,0.5990440845489502,504,-22.188766479492188,0.0003,163800,263599
3142,325.0,1.938084363937378,111.01564666000002,52,0.014348475262522697,0.48110419511795044,508,-22.113815307617188,0.0003,165100,264899
3167,325.0,0.07491131126880646,111.07280431000001,52,0.013748989440500736,-0.0784892737865448,512,-22.626811981201172,0.0003,166400,266199
3191,325.0,4.40634822845459,111.14072505,52,0.013989832252264023,0.2325882911682129,516,-22.948957443237305,0.0003,167700,267499
3216,325.0,2.642645835876465,111.2007388,52,0.01441571768373251,-0.3808804750442505,520,-22.41245460510254,0.0003,169000,268799
3241,325.0,0.0670451670885086,111.16308995000003,52,0.013815945014357567,-1.239230990409851,524,-22.646400451660156,0.0003,170300,270099
3266,325.0,0.1122751533985138,111.29552631,52,0.014172096736729145,-0.5473096370697021,528,-22.095354080200195,0.0003,171600,271399
3290,325.0,0.06668207049369812,111.38986016999999,52,0.013833360746502876,0.14709873497486115,532,-22.649005889892578,0.0003,172900,272699
3315,325.0,0.08577370643615723,111.57059414,52,0.01400452945381403,0.44008705019950867,536,-21.455127716064453,0.0003,174200,273999
3340,325.0,0.06561382114887238,111.66445667000002,52,0.014884424395859241,0.15095417201519012,540,-22.862125396728516,0.0003,175500,275299
3365,325.0,0.07580111175775528,111.86009979,52,0.013946187682449818,0.6191494464874268,544,-22.762388229370117,0.0003,176800,276599
3390,325.0,0.11981039494276047,111.87033455,52,0.014146623201668262,1.5285098552703857,548,-22.005889892578125,0.0003,178100,277899
3414,325.0,0.06585264205932617,112.03092567,52,0.014168569818139076,-0.6632537245750427,552,-23.17333984375,0.0003,179400,279199
3439,325.0,0.8121448755264282,112.05794474,52,0.013762724585831165,-0.9166338443756104,556,-23.184585571289062,0.0003,180700,280499
3464,325.0,0.1126209944486618,112.27960653,52,0.014532356522977352,0.4123411178588867,560,-22.779541015625,0.0003,182000,281799
3488,325.0,0.08058182895183563,112.46922185000003,52,0.01381826400756836,-0.17632487416267395,564,-22.610340118408203,0.0003,183300,283099
3513,325.0,0.07701997458934784,112.67121852000002,52,0.01458654273301363,-0.8059566020965576,568,-23.300769805908203,0.0003,184600,284399
3538,325.0,0.06488844007253647,113.09211061999999,52,0.013869371265172958,-0.5379999876022339,572,-22.65129852294922,0.0003,185900,285699
3563,325.0,0.2754278779029846,113.29909530000003,52,0.013507114723324776,-0.2162945568561554,576,-23.46805191040039,0.0003,187200,286999
3587,325.0,0.061032623052597046,113.33708071000002,52,0.013779107481241226,-0.27009832859039307,580,-22.389278411865234,0.0003,188500,288299
3612,325.0,0.24887707829475403,113.31184743,52,0.01418711431324482,0.03230598568916321,584,-22.64447784423828,0.0003,189800,289599
3637,325.0,0.1496727168560028,113.66741173,52,0.014133003540337086,0.4174438714981079,588,-23.595726013183594,0.0003,191100,290899
3662,325.0,0.0681687667965889,113.59434279000003,52,0.01343856006860733,0.31218603253364563,592,-23.392410278320312,0.0003,192400,292199
3687,325.0,0.07221682369709015,113.62468375,52,0.013807074166834354,-0.1867111325263977,596,-23.544546127319336,0.0003,193700,293499
3712,325.0,0.05939984694123268,113.67327576,52,0.014288556762039661,-1.0312176942825317,600,-23.77361297607422,0.0003,195000,294799
3737,325.0,0.38533926010131836,113.66502269,52,0.013934149406850338,-0.6594427824020386,604,-23.47264289855957,0.0003,196300,296099
3762,325.0,0.06127772480249405,113.70667769000002,52,0.013922340236604214,0.42977893352508545,608,-23.65487289428711,0.0003,197600,297399
3786,325.0,3.7098135948181152,114.02710397000003,52,0.013505794107913971,-0.36725914478302,612,-23.575042724609375,0.0003,198900,298699
3811,325.0,0.06269920617341995,114.13079927000001,52,0.013620369136333466,-0.13071900606155396,616,-23.05773162841797,0.0003,200200,299999
3836,325.0,4.51273250579834,114.29150049,52,0.014172610826790333,-1.351504921913147,620,-23.96747589111328,0.0003,201500,301299
3861,325.0,0.11126422882080078,114.6519755,52,0.013826172798871994,-0.2770439088344574,624,-23.31801986694336,0.0003,202800,302599
3886,325.0,2.6874136924743652,114.78696304000003,52,0.01312672346830368,0.8236377239227295,628,-23.057998657226562,0.0003,204100,303899
3910,325.0,0.12146876752376556,114.91840232000003,52,0.013975557871162891,-0.40089133381843567,632,-22.775327682495117,0.0003,205400,305199
3935,325.0,0.055238574743270874,114.91686556,52,0.01338223647326231,0.06638991832733154,636,-23.423051834106445,0.0003,206700,306499
3960,325.0,0.10236018151044846,114.84595236999998,52,0.013338699005544186,0.42656001448631287,640,-23.7545108795166,0.0003,208000,307799
3985,325.0,0.0735296979546547,114.78608041,52,0.013525115326046944,-0.4183167815208435,644,-23.191471099853516,0.0003,209300,309099
4010,325.0,0.09801720827817917,114.84578870000001,52,0.013226687908172607,0.8773832321166992,648,-23.59716033935547,0.0003,210600,310399
4034,325.0,1.261993408203125,114.68978177999999,52,0.013612773269414902,0.01836574077606201,652,-23.35285186767578,0.0003,211900,311699
4059,325.0,0.13332797586917877,114.58469518000001,52,0.01341187208890915,-0.7196061611175537,656,-23.518383026123047,0.0003,213200,312999
4084,325.0,3.001180648803711,114.57439157,52,0.013661335222423077,0.8564554452896118,660,-23.645811080932617,0.0003,214500,314299
4109,325.0,0.26594239473342896,114.39565112999998,52,0.013492533937096596,-0.014867164194583893,664,-23.387836456298828,0.0003,215800,315599
4134,325.0,0.07377378642559052,114.55491326,52,0.013312285766005516,-0.16290664672851562,668,-24.987533569335938,0.0003,217100,316899
4159,325.0,0.08595557510852814,114.60701639999999,52,0.014372353442013264,-1.1250154972076416,672,-24.86261749267578,0.0003,218400,318199
4184,325.0,2.2290456295013428,114.60447119,52,0.013904659077525139,-0.786644458770752,676,-24.18665885925293,0.0003,219700,319499
4209,325.0,0.07578261196613312,114.56702035,52,0.013609702698886395,-0.23242545127868652,680,-24.30731201171875,0.0003,221000,320799
4233,325.0,0.062414079904556274,114.31248145,52,0.01333064865320921,-0.3796699345111847,684,-24.96062469482422,0.0003,222300,322099
4258,325.0,0.10186941921710968,114.14962734999999,52,0.013197582215070724,0.8117985725402832,688,-24.62827491760254,0.0003,223600,323399
4283,325.0,0.07219058275222778,114.18635839000001,52,0.01257008221000433,1.040867805480957,692,-23.730857849121094,0.0003,224900,324699
4311,325.0,0.0819273442029953,114.18246706,52,0.013585544191300869,0.3299589157104492,696,-24.33537483215332,0.0003,226200,325999
4336,325.0,0.07284049689769745,114.30832974,52,0.012881592847406864,0.11387437582015991,700,-23.989501953125,0.0003,227500,327299
4360,325.0,0.09258510172367096,114.52900193,52,0.013285872526466846,0.21959036588668823,704,-23.929004669189453,0.0003,228800,328599
4385,325.0,0.10502496361732483,114.44567812999998,52,0.012756042182445526,-0.05806282162666321,708,-24.654420852661133,0.0003,230100,329899
4410,325.0,0.05174746736884117,114.48491538,52,0.013613169081509113,0.30663609504699707,712,-24.668495178222656,0.0003,231400,331199
4436,325.0,10.058706283569336,114.5944179,52,0.013654802925884724,-0.5758630633354187,716,-24.715848922729492,0.0003,232700,332499
4460,325.0,0.0674528107047081,114.38581865000002,52,0.013486828655004501,-0.16197063028812408,720,-24.88661003112793,0.0003,234000,333799
4485,325.0,0.35133641958236694,114.02295644,52,0.0135750537738204,-0.04697313904762268,724,-24.5355224609375,0.0003,235300,335099
4510,325.0,1.7498438358306885,113.99354622999999,52,0.012769150547683239,0.3817753195762634,728,-24.674774169921875,0.0003,236600,336399
4534,325.0,0.10998435318470001,113.96623349,52,0.013476228341460228,0.7072221040725708,732,-23.789838790893555,0.0003,237900,337699
4559,325.0,0.25496387481689453,113.97005063999997,52,0.013166631571948528,-1.779099941253662,736,-24.729305267333984,0.0003,239200,338999
4584,325.0,0.06253355741500854,113.71773693000003,52,0.012612932361662388,0.7423617839813232,740,-23.906169891357422,0.0003,240500,340299
4609,325.0,0.20105934143066406,113.74965362,52,0.012980172410607338,-1.4080196619033813,744,-25.00273895263672,0.0003,241800,341599
4634,325.0,0.09734898805618286,113.71247295,52,0.013175781816244125,-0.18090714514255524,748,-24.77128028869629,0.0003,243100,342899
4658,325.0,0.06127677112817764,113.96186472999997,52,0.01322178915143013,0.06558981537818909,752,-24.230072021484375,0.0003,244400,344199
4683,325.0,0.07308885455131531,114.03196931999999,52,0.013700560666620731,-1.3080432415008545,756,-25.003028869628906,0.0003,245700,345499
4708,325.0,0.060670189559459686,114.16496702999997,52,0.013569610193371773,-0.38829857110977173,760,-24.45146942138672,0.0003,247000,346799
4733,325.0,0.17177003622055054,114.38638496999998,52,0.013826957903802395,1.100269079208374,764,-23.580062866210938,0.0003,248300,348099
4757,325.0,4.625973701477051,114.42860938,52,0.01392685528844595,0.8280604481697083,768,-25.349658966064453,0.0003,249600,349399
4782,325.0,0.12271663546562195,114.71224604,52,0.01374585647135973,-0.34766075015068054,772,-24.896167755126953,0.0003,250900,350699
4807,325.0,3.5092644691467285,115.01234392,52,0.013922619633376598,1.7238545417785645,776,-24.736297607421875,0.0003,252200,351999
4832,325.0,0.07968742400407791,115.15141551999999,52,0.013493016362190247,0.6833503842353821,780,-25.32677459716797,0.0003,253500,353299
4857,325.0,0.12725737690925598,115.80815881999999,52,0.014411188662052155,0.21467360854148865,784,-24.866741180419922,0.0003,254800,354599
4882,325.0,0.07324504852294922,115.84883951000002,52,0.013335824012756348,0.6634773015975952,788,-24.37749481201172,0.0003,256100,355899
4907,325.0,0.08738422393798828,116.08384176999999,52,0.013684689067304134,0.025772392749786377,792,-24.612672805786133,0.0003,257400,357199
4932,325.0,0.08027084171772003,116.41680614,52,0.013564060442149639,1.597769021987915,796,-24.373516082763672,0.0003,258700,358499
4957,325.0,0.054206039756536484,116.46039454,52,0.014016194269061089,0.44317179918289185,800,-25.127334594726562,0.0003,260000,359799
4981,325.0,0.10501974821090698,116.58235718,52,0.013984710909426212,-0.010739870369434357,804,-25.127283096313477,0.0003,261300,361099
5006,325.0,0.07191541790962219,116.82819789000001,52,0.013155623339116573,-0.009085893630981445,808,-24.901185989379883,0.0003,262600,362399
5031,325.0,5.514958381652832,116.71683119,52,0.01365975197404623,-0.04846949130296707,812,-25.078231811523438,0.0003,263900,363699
5055,325.0,0.0911431759595871,117.13854637,52,0.013640291057527065,0.7564061284065247,816,-24.80064582824707,0.0003,265200,364999
5080,325.0,0.05836076661944389,117.61834549999999,52,0.013781571760773659,-1.3477497100830078,820,-25.203880310058594,0.0003,266500,366299
5105,325.0,0.05571885406970978,117.87995821999999,52,0.014405026100575924,-1.051781415939331,824,-25.09612464904785,0.0003,267800,367599
5130,325.0,0.3528076410293579,118.54761417,52,0.014014456421136856,-0.5823566913604736,828,-24.252166748046875,0.0003,269100,368899
5154,325.0,0.06538812071084976,118.78734766,52,0.013357455842196941,0.42170387506484985,832,-24.460927963256836,0.0003,270400,370199
5179,325.0,5.398812770843506,119.17332317999997,52,0.013761457987129688,-0.648503839969635,836,-25.517478942871094,0.0003,271700,371499
5204,325.0,0.058901671320199966,120.03370568999999,52,0.013815687969326973,-0.7915837168693542,840,-24.446781158447266,0.0003,273000,372799
